robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.06517216994993891,5
失败,1,0.02013567096130018,5
失败,2,0.004330738267951448,5
失败,3,0.08904836791896736,5
失败,4,0.0038134497816593887,5
失败,5,0.005557845705967977,5
失败,6,0.04075279732045115,5
失败,7,0.017330871283011022,5
失败,8,0.015992597351041176,5
失败,9,0.012441389199658355,5
失败,10,0.02301344978165939,5
失败,11,0.006536993275349766,5
失败,12,0.01287975046787274,5
失败,13,0.010959750467872738,5
失败,14,0.018795483537238204,5
失败,15,0.0019728925619834714,5
失败,16,0.0016,5
失败,17,0.0,5
失败,18,0.002235134192260036,5
失败,19,0.009566255007398319,5
失败,20,0.0002911208151382824,5
失败,21,0.011620919316226979,5
失败,22,0.011873429331023614,5
失败,23,0.0028462550073983183,5
失败,24,0.0038400000000000005,5
失败,25,0.0063711208151382825,5
失败,26,0.010336053508487014,5
失败,27,0.001652892561983471,5
失败,28,0.002153362445414847,5
失败,29,0.00032,5
失败,30,0.0009311208151382824,5
失败,31,0.0,5
失败,32,0.015459413599500935,5
失败,33,0.006902691063072166,5
失败,34,0.009917355371900827,5
失败,35,0.002502241630276565,5
失败,36,0.011753362445414847,5
失败,37,0.013096186523546587,5
失败,38,0.0,5
失败,39,0.0,5
失败,40,0.0044751341922600356,5
失败,41,0.0009599999999999999,5
失败,42,0.013026367571822118,5
失败,43,0.0394629403202329,5
失败,44,0.015483426976622689,5
失败,45,0.018766812227074235,5
失败,46,0.002502241630276565,5
失败,47,0.0063711208151382825,5
失败,48,0.018941318361405696,5
失败,49,0.004306724890829694,5
失败,50,0.007001904761904762,5
失败,51,0.00032,5
失败,52,0.002612892561983471,5
失败,53,0.009941476535902896,5
失败,54,0.0006111208151382824,5
失败,55,0.06618224163027657,5
失败,56,0.0025311208151382824,5
失败,57,0.0022640133771217536,5
失败,58,0.0018622416302765648,5
失败,59,0.0031951341922600357,5
失败,60,0.002473362445414847,5
失败,61,0.0,5
失败,62,0.0049586776859504135,5
失败,63,0.0019440133771217536,5
失败,64,0.0,5
失败,65,0.0,5
失败,66,0.0,5
失败,67,0.00032,5
失败,68,0.0006111208151382824,5
失败,69,0.0,5
失败,70,0.00032,5
失败,71,0.003945785123966943,5
失败,72,0.0032528925619834713,5
失败,73,0.012403809523809522,5
失败,74,0.0002911208151382824,5
失败,75,0.0016,5
失败,76,0.0012511208151382823,5
失败,77,0.0,5
失败,78,0.0026489665211062593,5
失败,79,0.0036257851239669425,5
失败,80,0.0012222416302765649,5
失败,81,0.0,5
失败,82,0.010360174672489082,5
失败,83,0.0066530255770430435,5
失败,84,0.0012222416302765649,5
失败,85,0.007448966521106259,5
失败,86,0.00224,5
失败,87,0.004876905939105225,5
失败,88,0.0025599999999999998,5
失败,89,0.0006111208151382824,5
失败,90,0.0050819047619047614,5
失败,91,0.0005822416302765648,5
失败,92,0.00032,5
失败,93,0.0006111208151382824,5
失败,94,0.005353362445414847,5
失败,95,0.010983763844994492,5
失败,96,0.0002911208151382824,5
失败,97,0.0006111208151382824,5
失败,98,0.0019440133771217536,5
失败,99,0.0005822416302765648,5
失败,100,0.0019728925619834714,5
失败,101,0.0,5
失败,102,0.008635134192260035,5
失败,103,0.019094930338947803,5
失败,104,0.025944520965338752,5
失败,105,0.0022640133771217536,5
失败,106,0.0047619047619047615,5
失败,107,0.0036257851239669425,5
失败,108,0.003113362445414847,5
失败,109,0.0006111208151382824,5
失败,110,0.00933087128301102,5
失败,111,0.0034911208151382823,5
失败,112,0.012400349344978166,5
失败,113,0.0032,5
失败,114,0.0,5
失败,115,0.00064,5
失败,116,0.002292892561983471,5
失败,117,0.006104013377121753,5
失败,118,0.0,5
失败,119,0.0016,5
失败,120,0.0006111208151382824,5
失败,121,0.0005822416302765648,5
失败,122,0.0009599999999999999,5
失败,123,0.0015422416302765646,5
失败,124,0.0,5
失败,125,0.004708496637674883,5
失败,126,0.0012511208151382823,5
失败,127,0.0006111208151382824,5
失败,128,0.003113362445414847,5
失败,129,0.0002911208151382824,5
失败,130,0.00032,5
失败,131,0.007222691063072167,5
失败,132,0.00032,5
失败,133,0.008784188049610836,5
失败,134,0.0009599999999999999,5
失败,135,0.0047619047619047615,5
失败,136,0.0,5
失败,137,0.0002911208151382824,5
失败,138,0.001652892561983471,5
失败,139,0.00064,5
失败,140,0.0019728925619834714,5
失败,141,0.002292892561983471,5
失败,142,0.005610738267951448,5
失败,143,0.003580087336244541,5
失败,144,0.0009311208151382824,5
失败,145,0.0,5
失败,146,0.00448,5
失败,147,0.0012511208151382823,5
失败,148,0.0002911208151382824,5
失败,149,0.0,5
失败,150,0.002473362445414847,5
失败,151,0.0,5
失败,152,0.0022111208151382824,5
失败,153,0.0006111208151382824,5
失败,154,0.0019200000000000003,5
失败,155,0.0002911208151382824,5
失败,156,0.0,5
失败,157,0.0,5
失败,158,0.0,5
失败,159,0.0028222416302765645,5
失败,160,0.0,5
失败,161,0.0,5
失败,162,0.00032,5
失败,163,0.0002911208151382824,5
失败,164,0.007579280584441362,5
失败,165,0.0006111208151382824,5
失败,166,0.004208026754243507,5
失败,167,0.0,5
失败,168,0.005488026754243507,5
失败,169,0.0015422416302765646,5
失败,170,0.0,5
失败,171,0.0,5
失败,172,0.0,5
失败,173,0.0,5
失败,174,0.0002911208151382824,5
失败,175,0.0019200000000000003,5
失败,176,0.0,5
失败,177,0.0,5
失败,178,0.00032,5
失败,179,0.00032,5
失败,180,0.00064,5
失败,181,0.0,5
常态,0,0.09678529140622705,8
常态,1,0.014352569963284602,8
常态,2,0.030688334814863483,8
常态,3,0.013435750225361318,8
常态,4,0.016941087074491767,8
常态,5,0.02625349115003857,8
常态,6,0.0014258555133079848,8
常态,7,0.04718110356796488,8
常态,8,0.017751126058193078,8
常态,9,0.017715054360108746,8
常态,10,0.07251997649959885,8
常态,11,0.001721763085399449,8
常态,12,0.01213453724706661,8
常态,13,0.006990106774446522,8
常态,14,0.007893269019262798,8
常态,15,0.014140595635287075,8
常态,16,0.0010330578512396695,8
常态,17,0.004245569299714594,8
常态,18,0.0008608815426997245,8
常态,19,0.014335478008568225,8
常态,20,0.004461889581332182,8
常态,21,0.0039188113419015595,8
常态,22,0.0010330578512396695,8
常态,23,0.0040660097478279296,8
常态,24,0.010761019283746556,8
常态,25,0.001732046547306639,8
常态,26,0.006707382882822718,8
常态,27,0.0018248175182481751,8
常态,28,0.007764271782188172,8
常态,29,0.0,8
常态,30,0.001732046547306639,8
常态,31,0.0005165289256198347,8
常态,32,0.00660741062140993,8
