post_category,topic,mean_share_post_averaged,n_posts_in_category
常态|保护者,0,0.10714285714285714,1
常态|保护者,1,0.36607142857142855,1
常态|保护者,2,0.31026785714285715,1
常态|保护者,3,0.049107142857142856,1
常态|保护者,4,0.16741071428571427,1
常态|服务者,0,0.22496706192358368,2
常态|服务者,1,0.14808959156785245,2
常态|服务者,2,0.40632411067193674,2
常态|服务者,3,0.21772068511198947,2
常态|服务者,4,0.002898550724637681,2
常态|观众,0,0.537128093677962,5
常态|观众,1,0.15572333061717344,5
常态|观众,2,0.14778056254532798,5
常态|观众,3,0.1533547917000909,5
常态|观众,4,0.006013221459445715,5
