帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e618450000000014019c0c,,68d40f4a000000002101e7c6,我先来：这有什么意义啊？一毛钱一条，美国佬记得打给我[黄金薯R],2026.04.20,河南,0.0,0.0,32,常态|观众,常态,观众,7,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e630d0000000001401c81e,,63d899a700000000260076e8,我很想知道它最后有没有倒地[偷笑R],2026.04.20,广东,0.0,0.0,18,常态|观众,常态,观众,4,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e87ca2000000001401dc0a,,5a7c18144eacab01f8decd62,机中鹿晗,2026.04.22,安徽,0.0,0.0,4,常态|观众,常态,观众,2,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e5dc23000000001401dc0d,,62655c3d000000001000f2aa,最后向佐附体[斜眼R][doge],2026.04.20,上海,1.0,0.0,17,常态|观众,常态,观众,2,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e6115a000000001401a407,,5b378cc911be10078a327318,再来一下前的的几步，好像这街的小鸡,2026.04.20,上海,1.0,0.0,17,常态|观众,常态,观众,6,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e61505000000001401b025,,619b1873000000000202437e,比春晚好看[大笑R],2026.04.20,广西,0.0,0.0,10,常态|观众,常态,观众,2,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e61c64000000001401e830,,620b9adc000000001000cef2,机器人里也有嘉豪,2026.04.20,湖北,0.0,0.0,8,常态|观众,常态,观众,2,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e5ed89000000001401c825,,5b6c23e66b58b71a58a29f88,有没有可能它突然意识到自己……的存在：我是谁，我在哪，我为什么要听你们人类的话,2026.04.20,上海,1.0,0.0,39,常态|观众,常态,观众,7,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e610ad0000000014019c07,,6096b483000000000100255c,请问他最后跑完了吗？,2026.04.20,福建,0.0,0.0,10,常态|观众,常态,观众,2,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e607ac000000001401d42d,,5482fdf5e779891842b66ba5,遥控组 后台程序员小哥哥在炫技[doge],2026.04.20,上海,0.0,0.0,21,常态|观众,常态,观众,5,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e627f1000000001401cc2d,,6348bc7a0000000018029a03,它适合popping,2026.04.20,辽宁,0.0,0.0,10,常态|观众,常态,观众,2,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e5f82f000000001401e414,,6695b211000000000f035c60,快点学会做饭[偷笑R],2026.04.20,福建,1.0,0.0,11,常态|观众,常态,观众,3,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e5d28b000000001401e408,,68f726f300000000370285a7,他应该是在等后面追赶的程序员吧[笑哭R],2026.04.20,北京,0.0,0.0,20,常态|观众,常态,观众,3,常态
69e5a09a000000002103ba03,"半马途中机器人即兴表演，越夸越上头

",711.0,83.0,1,69e5a19a000000001401bc20,,5ad4733811be1038718c4527,这个是遥控控制他表演的吧 他自己不会有思想吧,2026.04.20,河北,4.0,2.0,22,常态|观众,常态,观众,4,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e450da000000001401d82d,,59b22f86db2e607509e8b39e,72的结局[偷笑R],2026.04.19,北京,681.0,44.0,10,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e45de8000000001401d809,,54e5aef2e779894b4ffed87e,虽然跑得慢，但架不住戏挺多的[笑哭R][笑哭R],2026.04.19,北京,68.0,2.0,24,常态|观众,常态,观众,4,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e43cee000000001401d430,,5d3a4f66000000001003090f,我说他干嘛呢，后来才看见地上坐着一个[偷笑R]，看他这两步跑得跟喝多了似的，五十步笑百步呢[偷笑R][偷笑R][偷笑R],2026.04.19,山西,287.0,3.0,60,常态|观众,常态,观众,7,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e449a40000000014019013,,5b4d2b26e8ac2b5b346b9f5e,上面刷过来，小鼻嘎出故障了他在旁边看热闹还鼓掌[笑哭R],2026.04.19,北京,114.0,1.0,28,常态|观众,常态,观众,7,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e459b9000000001401900d,,604d8387000000000100a4db,鞋子啥牌子的[偷笑R],2026.04.19,湖南,4.0,5.0,11,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e45e4a000000001401e817,,5badedbdc8e27300014dbfe3,他是真的好事，小派停下来的时候他也来看热闹了,2026.04.19,天津,25.0,0.0,22,常态|观众,常态,观众,6,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e46095000000001401a415,,5fff9001000000000100917d,鼓掌是遥控的吗,2026.04.19,江苏,15.0,1.0,7,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e442b50000000014019c22,,57550e285e87e7216e93900c,程序猿有有趣的灵魂[派对R],2026.04.19,北京,20.0,0.0,14,常态|观众,常态,观众,3,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e8b22f000000001401c401,,5fb622aa000000000101ca01,遥控的 没意思,2026.04.22,德国,0.0,3.0,7,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e464fe000000001401c034,,57c14f9182ec39025df0b571,这个蓝色的究竟是坐了多久,2026.04.19,广东,5.0,0.0,12,常态|观众,常态,观众,3,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e5a3e70000000014019c0e,,5c54696f000000001a01dcb7,有机器人负责比赛，有的负责社交[偷笑R],2026.04.20,北京,11.0,0.0,20,常态|观众,常态,观众,5,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e479ec000000001401c811,,5dd28e3f000000000100aa75,跑不过就整活是吧[doge],2026.04.19,北京,19.0,0.0,14,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e463f70000000014019428,,552633419c5a6e75de257cea,能问下这个中途观赛位置是在哪里么？,2026.04.19,北京,0.0,1.0,17,常态|观众,常态,观众,5,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e70c390000000014018807,,617c0730000000001f039cd9,有人遥控的吧？,2026.04.21,北京,0.0,1.0,7,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e45cd4000000001401e02e,,62d245da0000000002000a41,禁止嘲讽！黄牌警告,2026.04.19,北京,3.0,0.0,9,常态|观众,常态,观众,3,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e4fe40000000001401e41c,,5d10a05a0000000012039bf7,穿鞋的果然比不穿鞋的厉害哈,2026.04.20,浙江,1.0,0.0,13,常态|观众,常态,观众,4,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e574db000000001401c412,,5e360f90000000000100960c,周末还加班，牛马都不干[斜眼R]更何况机器人呢。,2026.04.20,浙江,1.0,0.0,24,常态|观众,常态,观众,5,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e45ecd000000001401c426,,659e843300000000220177cf,建议明年春晚演这个,2026.04.19,北京,5.0,0.0,9,常态|观众,常态,观众,3,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e443db000000001401cc2d,,5f4a403100000000010007f8,这72还去围观了小宝宝，还嘲笑拍手[捂脸R],2026.04.19,北京,11.0,0.0,22,常态|观众,常态,观众,5,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e60cea000000001401a82d,,6387ff59000000001f0193c8,拿走吱一声。,2026.04.20,上海,1.0,0.0,6,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e83e1e0000000014019808,,5ceaed5b000000001001184a,“幸灾乐祸”若不是遥控，真的很吓人[失望R],2026.04.22,广东,0.0,0.0,22,常态|观众,常态,观众,4,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e60a440000000014018810,,56e634e084edcd701119a25c,"告别昨天周末的欣喜与惬意
新的一周
带着好心情出发[哇R]
更加积极，更加努力
更加珍惜，更加快乐
生活或许平凡[喝奶茶R][黄金薯R]
但只要心怀热爱
眼里就会有光
脚下就会有路
不负每一个清晨，不弃每一份努力
保持微笑
万事皆可期[doge][哇R][飞吻R]
我们一起向阳而行[赞R]",2026.04.20,四川,0.0,0.0,145,常态|观众,常态,观众,38,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e86dc80000000014018c0f,,602f901000000000010027b9,这是刚从演唱会下来就参加体育活动了，档期接的好紧啊[笑哭R],2026.04.22,北京,0.0,0.0,30,常态|观众,常态,观众,7,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e46737000000001401bc0d,,61751135000000000201d0b7,加电啊。机器人还加油吗。[黑薯问号R],2026.04.19,广东,3.0,0.0,19,常态|观众,常态,观众,3,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e73555000000001401a40e,,5cbbb872000000001200f971,他还给小派鼓过掌，不放过任何一个嘲讽对手的机会[偷笑R][偷笑R],2026.04.21,北京,0.0,0.0,33,常态|观众,常态,观众,8,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e646550000000014018000,,5c55b66a000000001200d51b,跑的跟慢动作一样,2026.04.20,广东,0.0,0.0,8,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e462f30000000014018c1b,,65223db40000000024017c43,机器人加啥油[失望R],2026.04.19,浙江,1.0,0.0,11,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e4597c000000001401dc30,,5b557a99e8ac2b04e120d2e7,他是鼓励吧，在鼓掌,2026.04.19,山东,0.0,0.0,9,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e4add9000000001401e043,,5bc345fee4e0c600010788fe,人类戏精,2026.04.19,北京,2.0,0.0,4,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69ea0c26000000001401bc0b,,64e5ff0f0000000001010b90,这不就是很好的题材吗？拍一部电影肯定大卖，哎，那些个所谓的电影制作公司，太差劲了。[暗中观察R],2026.04.23,陕西,0.0,0.0,48,常态|观众,常态,观众,11,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e5f3d7000000001401a012,,61b1dcfd0000000021024e6a,还鼓掌太坏了[doge],2026.04.20,北京,0.0,0.0,12,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e58127000000001401c431,,5657e2950bf90c013cbc585e,说好的友谊第一，比赛第二你呢，还鼓掌喝倒彩[笑哭R][笑哭R][笑哭R][笑哭R]体育精神何在[偷笑R][偷笑R][偷笑R],2026.04.20,北京,1.0,0.0,62,常态|观众,常态,观众,9,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e57fff000000001401c006,,689babb8000000001a009d67,这么嚣张？扣它电池[doge],2026.04.20,广东,0.0,0.0,15,常态|观众,常态,观众,2,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e4ded6000000001401a021,,58919b9650c4b40886f6537b,问题你也跑的不快啊？好意思笑别人，而且还是遥控的，有啥好得瑟的,2026.04.19,浙江,0.0,0.0,31,常态|观众,常态,观众,5,常态
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e4bbb3000000001401bc16,,5a071cd4e8ac2b0304434d1d,已经看到他给几个摔倒的小伙伴鼓掌了，真是个好家伙,2026.04.19,广东,0.0,0.0,24,常态|观众,常态,观众,6,常态
69e44f3a000000002301079c,"论机器人上班的精神状态…

",813.0,29.0,1,69e45c350000000014019419,,6531a193000000002b001034,感谢关注[派对R]小派亲友团发来贺电,2026.04.19,北京,3.0,3.0,18,常态|观众,常态,观众,6,常态
69e44f3a000000002301079c,"论机器人上班的精神状态…

",813.0,29.0,1,69eec5080000000028037a56,,64723c6e000000001c02bb85,我真绝了，第一张图片乍一看我还以为是p图的[笑哭R][笑哭R][笑哭R],2026.04.27,安徽,1.0,0.0,36,常态|观众,常态,观众,5,常态
69e44f3a000000002301079c,"论机器人上班的精神状态…

",813.0,29.0,1,69e8b250000000001401c032,,5c08e2a10000000007018670,这不叫豆包，这叫豆角。,2026.04.22,山东,0.0,0.0,11,常态|观众,常态,观众,2,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e77365000000001401d82f,,617bffe000000000020268f5,遥控玩具而已,2026.04.21,上海,0.0,1.0,6,常态|服务者,常态,服务者,3,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e55ff30000000014019000,,6196e16d000000002102be6a,豆脚加油,2026.04.20,浙江,4.0,2.0,4,常态|服务者,常态,服务者,2,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f7ac000000001401ac0c,,5ef06ff200000000010045ce,为什么要让机器人跑步呢？难道没人了吗？,2026.04.19,新疆,45.0,10.0,19,常态|服务者,常态,服务者,5,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e558ce000000001401c803,,6336b685000000001802c071,坐地上这几个小的干嘛的，为啥给人脑袋摁下去[笑哭R],2026.04.20,四川,2.0,5.0,26,常态|服务者,常态,服务者,6,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e41e73000000001401980a,,6204985e000000001000fb92,这不叫机器人大赛，应更名叫仿生人马拉松。因为机器人要快，它就不用人类的跑步方式，更是换上高速引挺滑轮，看谁快。只有仿生人才会这样。无论那一种，都是人类科学的进步，加油加油！,2026.04.19,广东,893.0,43.0,86,常态|服务者,常态,服务者,27,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e42201000000001401940b,,6040c6220000000001003fdc,机器人能帮我做日常清洁煮饭就好了,2026.04.19,广东,353.0,31.0,16,常态|服务者,常态,服务者,4,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e55d4b0000000014019408,,64bbc388000000001403a074,干嘛全掉着、他站不住吗,2026.04.20,山东,0.0,2.0,11,常态|服务者,常态,服务者,3,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e56a33000000001401980a,,660ec58d000000000b00f439,搞一次机器人搏斗赛,2026.04.20,上海,2.0,2.0,9,常态|服务者,常态,服务者,3,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f9ab000000001401d829,,6922056b0000000037007fd3,想知道机器人是遥控的还是自己跑的,2026.04.19,贵州,1.0,3.0,16,常态|服务者,常态,服务者,3,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e51e620000000014019002,,5c10d5016b58b73ad4c1385d,机器人的应用不能应用在更有意义的事情上吗？比如帮助人类插秧种田？,2026.04.20,法国,1.0,1.0,32,常态|服务者,常态,服务者,10,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e51bf3000000001401ac09,,664b37210000000007005601,卖吊机器人架子的厂家可是大赚特赚了。,2026.04.20,河南,1.0,0.0,18,常态|服务者,常态,服务者,4,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e51abb000000001401cc0d,,5ce15e5c000000001101522d,都是年轻人啊，感觉真好，看各式各样得机器人,2026.04.20,新疆,0.0,0.0,21,常态|服务者,常态,服务者,4,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e50ce6000000001401880a,,61dd48b4000000001000bbe5,到时候让机器人跑着去送外卖,2026.04.20,河北,0.0,0.0,13,常态|服务者,常态,服务者,3,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e50a82000000001401c014,,66e992f9000000001d021a34,全欧洲所有搞机器人的公司加起来估计都没有这里的多。 [捂脸R] 太牛了。[赞R],2026.04.20,瑞士,1.0,0.0,40,常态|服务者,常态,服务者,8,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e509d30000000014019401,,69ca511a000000003402cb81,喜欢很慢很慢的，那个就负责卖萌的小人人,2026.04.20,山东,0.0,0.0,19,常态|服务者,常态,服务者,7,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e50940000000001401a810,,661016570000000007004883,看着是马拉松，其实比的是机器人的：避障反应（分软障碍和硬障碍）、机械强度和韧性、软件驱动的随机灵活性、自我平衡能力、电池的供电能力和能效。。。。太多的综合性能了。,2026.04.20,广东,2.0,0.0,81,常态|服务者,常态,服务者,25,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e504b6000000001401a803,,5eff3fcb000000000101f59c,我对那个豆包印象深刻[捂嘴笑R],2026.04.20,广西,0.0,0.0,16,常态|服务者,常态,服务者,3,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e50493000000001401a404,,6252befa000000000d033e29,都一个架子样，会不会在互相借鉴。当然了，读书人不能说是抄袭哈。,2026.04.20,四川,0.0,0.0,31,常态|服务者,常态,服务者,6,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e50242000000001401d803,,5fa49784000000000100a446,未来机器人：大家看这就是我们老祖和它的仆人门,2026.04.20,重庆,0.0,0.0,22,常态|服务者,常态,服务者,5,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e50093000000001401901b,,5bfebc33000000000700d5f9,感觉那个吊死鬼的架子以后很有市场啊，可挂吊各类机器人，兼容性100%，很稳，自带充电线，以后就可以卖得很好,2026.04.20,浙江,2.0,0.0,53,常态|服务者,常态,服务者,12,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e500840000000014018c15,,670af6a7000000001d023023,上今天的新闻周刊了，我觉得特别有意思,2026.04.20,江西,0.0,0.0,18,常态|服务者,常态,服务者,4,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4fc10000000001401e40c,,65b36d72000000000d01edaa,我一直在等一个两脚豆包但没看到[偷笑R],2026.04.20,上海,0.0,0.0,20,常态|服务者,常态,服务者,3,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4fa9a000000001401c030,,5c51a803000000001202eccf,当年火车和马比赛，嘲笑火车的人，转世穿越，来嘲笑机器人了，(评论区),2026.04.19,河南,1.0,0.0,34,常态|服务者,常态,服务者,11,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f804000000001401a80d,,56e7c97684edcd7d3670d8f8,都是哪些公司,2026.04.19,内蒙古,0.0,0.0,6,常态|服务者,常态,服务者,2,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f511000000001401cc2a,,58a4606e82ec394c3052c876,还有两只大湾鸡[doge],2026.04.19,广东,0.0,0.0,13,常态|服务者,常态,服务者,2,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f3ed000000001401b806,,61618a3b000000001f037623,[害羞R]有没有同样是大一大二的同学一起备考四六级，大学不想太摆烂[捂脸R]，本人想找个大一或大二的搭子一起相互督促，本人超绝  ENFJ  ，会规划，现阶段打算准备学习备考英语四六级，可以每天打卡互相监督[飞吻R],2026.04.19,浙江,0.0,0.0,108,常态|服务者,常态,服务者,30,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f30e000000001401c428,,5a055472e8ac2b05b6f395e2,机器人来代替人类跑步了？,2026.04.19,广东,0.0,0.0,12,常态|服务者,常态,服务者,4,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f23a000000001401d835,,60ce9b42000000000101e470,学这个的女生是不是很少啊，视频里几乎都是男生[扯脸H],2026.04.19,四川,0.0,0.0,27,常态|服务者,常态,服务者,6,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4f0e6000000001401bc01,,5b2fa6304eacab0210a0c159,宝贝机器人赢了是吗,2026.04.19,云南,0.0,0.0,9,常态|服务者,常态,服务者,2,常态
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,1,69e4efdb0000000014018c21,,557ebf48e58d130831c7896e,我跑是为了锻炼身体照顾情绪，机器人跑是为了什么,2026.04.19,湖南,1.0,0.0,23,常态|服务者,常态,服务者,6,常态
