robot_status,topic,mean_share_post_averaged,n_posts_in_status
强势,0,0.0867714088181592,11
强势,1,0.11548532021561546,11
强势,2,0.16232189058129776,11
强势,3,0.07110348746494756,11
强势,4,0.14890974744150004,11
强势,5,0.04244526485227883,11
强势,6,0.07441873178721364,11
强势,7,0.03687733133708319,11
强势,8,0.054020066694863166,11
强势,9,0.06996426243449587,11
强势,10,0.01433183934195395,11
强势,11,0.038821115685799164,11
强势,12,0.028136966040532084,11
强势,13,0.01766804651351299,11
强势,14,0.010785979846027164,11
强势,15,0.003521595737747836,11
强势,16,0.003331898472431778,11
强势,17,0.008941842216251746,11
强势,18,0.005917650658254917,11
强势,19,0.006225553860033708,11
