Topic,Count,Name,Representation,Representative_Docs
-1,494,-1_可爱_喜欢_第一名_小小的,"['可爱', '喜欢', '第一名', '小小的', '好像', '人家', '第一', '还拿个', '支持', '一名']","['倒数第一也是第一，也是流量王，谁会记住中间的啊，都会记住第一和倒数第一[笑哭R][笑哭R][笑哭R][笑哭R]该说不说真的好可爱[笑哭R][笑哭R]', '对呀，超可爱哈哈，还拿着奶瓶', '拿着奶瓶有点可爱了']"
0,735,0_可爱_小小的_喜欢_这小,"['可爱', '小小的', '喜欢', '这小', '看起来', '太小', '开心', '好像', '挺快', '看着']","['还挺可爱的小短腿[偷笑R]', '这个真的太可爱了[偷笑R]', '真的好可爱']"
1,261,1_机器人_小机器人_人形机器人_机器人马拉松,"['机器人', '小机器人', '人形机器人', '机器人马拉松', '机器狗', '机器', '玩具', '可爱', '机械狗', '有人']","['这是看到最可爱的机器人了', '最可爱的机器人[害羞R]', '是被大机器人嘲笑的那个机器人吗']"
