帖子id,topic,count,n_comments,share_within_cell
69da7e87000000001a03484e,0,54,2160,0.025
69da7e87000000001a03484e,1,163,2160,0.07546296296296297
69da7e87000000001a03484e,3,102,2160,0.04722222222222222
69da7e87000000001a03484e,4,218,2160,0.10092592592592593
69da7e87000000001a03484e,5,68,2160,0.03148148148148148
69da7e87000000001a03484e,6,70,2160,0.032407407407407406
69da7e87000000001a03484e,7,54,2160,0.025
69da7e87000000001a03484e,8,28,2160,0.012962962962962963
69da7e87000000001a03484e,9,144,2160,0.06666666666666667
69da7e87000000001a03484e,10,58,2160,0.026851851851851852
69da7e87000000001a03484e,11,78,2160,0.03611111111111111
69da7e87000000001a03484e,12,1,2160,0.000462962962962963
69da7e87000000001a03484e,13,19,2160,0.008796296296296297
69da7e87000000001a03484e,14,32,2160,0.014814814814814815
69da7e87000000001a03484e,15,15,2160,0.006944444444444444
69da7e87000000001a03484e,16,57,2160,0.02638888888888889
69da7e87000000001a03484e,17,59,2160,0.027314814814814816
69da7e87000000001a03484e,18,6,2160,0.002777777777777778
69da7e87000000001a03484e,19,29,2160,0.013425925925925926
69da7e87000000001a03484e,20,36,2160,0.016666666666666666
69da7e87000000001a03484e,21,2,2160,0.000925925925925926
69da7e87000000001a03484e,22,20,2160,0.009259259259259259
69da7e87000000001a03484e,24,53,2160,0.024537037037037038
69da7e87000000001a03484e,25,1,2160,0.000462962962962963
69da7e87000000001a03484e,26,61,2160,0.02824074074074074
69da7e87000000001a03484e,27,9,2160,0.004166666666666667
69da7e87000000001a03484e,28,32,2160,0.014814814814814815
69da7e87000000001a03484e,29,82,2160,0.03796296296296296
69da7e87000000001a03484e,30,2,2160,0.000925925925925926
69da7e87000000001a03484e,31,2,2160,0.000925925925925926
69da7e87000000001a03484e,32,34,2160,0.01574074074074074
69da7e87000000001a03484e,33,25,2160,0.011574074074074073
69da7e87000000001a03484e,34,24,2160,0.011111111111111112
69da7e87000000001a03484e,35,1,2160,0.000462962962962963
69da7e87000000001a03484e,36,4,2160,0.001851851851851852
69da7e87000000001a03484e,38,20,2160,0.009259259259259259
69da7e87000000001a03484e,39,2,2160,0.000925925925925926
