post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.19629558934971253,2
失败|抢救者,1,0.08551225877030547,2
失败|抢救者,2,0.09593634441931091,2
失败|抢救者,3,0.09639074224959689,2
失败|抢救者,4,0.15367763109163737,2
失败|抢救者,5,0.05645501319035708,2
失败|抢救者,6,0.04981425242298028,2
失败|抢救者,7,0.15673733811187018,2
失败|抢救者,8,0.04689271652982502,2
失败|抢救者,9,0.06228811386440427,2
失败|观众,0,0.2077922077922078,1
失败|观众,1,0.16883116883116883,1
失败|观众,2,0.1038961038961039,1
失败|观众,3,0.07792207792207792,1
失败|观众,4,0.15584415584415584,1
失败|观众,5,0.03896103896103896,1
失败|观众,6,0.12987012987012986,1
失败|观众,7,0.0,1
失败|观众,8,0.1038961038961039,1
失败|观众,9,0.012987012987012988,1
