post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|同伴,0,0.33993399339933994,1
弱势|同伴,1,0.009900990099009901,1
弱势|同伴,2,0.0891089108910891,1
弱势|同伴,3,0.026402640264026403,1
弱势|同伴,4,0.052805280528052806,1
弱势|同伴,5,0.0594059405940594,1
弱势|同伴,6,0.1254125412541254,1
弱势|同伴,7,0.0858085808580858,1
弱势|同伴,8,0.052805280528052806,1
弱势|同伴,9,0.0429042904290429,1
弱势|同伴,10,0.052805280528052806,1
弱势|同伴,11,0.0627062706270627,1
弱势|观众,0,0.26877475505524284,2
弱势|观众,1,0.06851938711694809,2
弱势|观众,2,0.10969095267875756,2
弱势|观众,3,0.03943871169480925,2
弱势|观众,4,0.04126276839691474,2
弱势|观众,5,0.05270220971440484,2
弱势|观众,6,0.09236241400875547,2
弱势|观众,7,0.0521680216802168,2
弱势|观众,8,0.05911246612466125,2
弱势|观众,9,0.1062903898269752,2
弱势|观众,10,0.03281999166145508,2
弱势|观众,11,0.07685793204085888,2
弱势|评价者,0,0.0,1
弱势|评价者,1,0.0,1
弱势|评价者,2,0.4,1
弱势|评价者,3,0.0,1
弱势|评价者,4,0.2,1
弱势|评价者,5,0.2,1
弱势|评价者,6,0.0,1
弱势|评价者,7,0.0,1
弱势|评价者,8,0.0,1
弱势|评价者,9,0.2,1
弱势|评价者,10,0.0,1
弱势|评价者,11,0.0,1
