帖子id,topic,count,n_comments,share_within_cell
69e42cc100000000220001ad,0,206,936,0.22008547008547008
69e42cc100000000220001ad,1,191,936,0.20405982905982906
69e42cc100000000220001ad,2,79,936,0.08440170940170941
69e42cc100000000220001ad,3,123,936,0.13141025641025642
69e42cc100000000220001ad,4,63,936,0.0673076923076923
69e42cc100000000220001ad,5,92,936,0.09829059829059829
69e42cc100000000220001ad,6,182,936,0.19444444444444445
69e44f3a000000002301079c,3,1,5,0.2
69e44f3a000000002301079c,5,1,5,0.2
69e44f3a000000002301079c,6,3,5,0.6
69e48d54000000002102e178,0,55,303,0.18151815181518152
69e48d54000000002102e178,1,87,303,0.2871287128712871
69e48d54000000002102e178,2,62,303,0.20462046204620463
69e48d54000000002102e178,3,21,303,0.06930693069306931
69e48d54000000002102e178,4,2,303,0.006600660066006601
69e48d54000000002102e178,5,52,303,0.1716171617161716
69e48d54000000002102e178,6,24,303,0.07920792079207921
69e6f2bc0000000023005345,0,62,246,0.25203252032520324
69e6f2bc0000000023005345,1,43,246,0.17479674796747968
69e6f2bc0000000023005345,2,21,246,0.08536585365853659
69e6f2bc0000000023005345,3,44,246,0.17886178861788618
69e6f2bc0000000023005345,4,15,246,0.06097560975609756
69e6f2bc0000000023005345,5,30,246,0.12195121951219512
69e6f2bc0000000023005345,6,31,246,0.12601626016260162
