robot_status,topic,mean_share_post_averaged,n_posts_in_status
弱势,0,0.17698071401886906,4
弱势,1,0.2964231073670219,4
弱势,2,0.10351805583935504,4
弱势,3,0.37448932862329387,4
弱势,4,0.048588794151460175,4
