帖子id,topic,count,n_comments,share_within_cell
69e42cc100000000220001ad,0,155,935,0.1657754010695187
69e42cc100000000220001ad,1,174,935,0.18609625668449198
69e42cc100000000220001ad,2,269,935,0.2877005347593583
69e42cc100000000220001ad,3,300,935,0.32085561497326204
69e42cc100000000220001ad,4,9,935,0.009625668449197862
69e42cc100000000220001ad,5,2,935,0.0021390374331550803
69e42cc100000000220001ad,6,26,935,0.027807486631016044
69e43b14000000001a02e095,0,73,673,0.10846953937592868
69e43b14000000001a02e095,1,123,673,0.1827637444279346
69e43b14000000001a02e095,2,67,673,0.09955423476968796
69e43b14000000001a02e095,3,111,673,0.1649331352154532
69e43b14000000001a02e095,4,297,673,0.4413075780089153
69e43b14000000001a02e095,5,1,673,0.0014858841010401188
69e43b14000000001a02e095,6,1,673,0.0014858841010401188
69e48d54000000002102e178,0,107,278,0.38489208633093525
69e48d54000000002102e178,1,77,278,0.27697841726618705
69e48d54000000002102e178,2,35,278,0.12589928057553956
69e48d54000000002102e178,3,53,278,0.1906474820143885
69e48d54000000002102e178,4,5,278,0.017985611510791366
69e48d54000000002102e178,5,1,278,0.0035971223021582736
69e59e520000000022027a90,0,454,1275,0.356078431372549
69e59e520000000022027a90,1,435,1275,0.3411764705882353
69e59e520000000022027a90,2,222,1275,0.17411764705882352
69e59e520000000022027a90,3,58,1275,0.04549019607843137
69e59e520000000022027a90,4,19,1275,0.014901960784313726
69e59e520000000022027a90,5,87,1275,0.06823529411764706
69e6f2bc0000000023005345,0,57,245,0.23265306122448978
69e6f2bc0000000023005345,1,36,245,0.1469387755102041
69e6f2bc0000000023005345,2,46,245,0.18775510204081633
69e6f2bc0000000023005345,3,100,245,0.40816326530612246
69e6f2bc0000000023005345,4,3,245,0.012244897959183673
69e6f2bc0000000023005345,5,2,245,0.00816326530612245
69e6f2bc0000000023005345,6,1,245,0.004081632653061225
