excluded_post_id,robot_status,topic,delta_mean_share
69e47f8f000000001f007203,,4,-0.08886810102899906
69e47f8f000000001f007203,,5,-0.1599625818521983
69e47f8f000000001f007203,,6,-0.16417212347988774
69e47f8f000000001f007203,中性,0,0.0
69e47f8f000000001f007203,中性,1,0.0
69e47f8f000000001f007203,中性,2,0.0
69e47f8f000000001f007203,中性,3,0.0
69e47f8f000000001f007203,中性,4,0.0
69e47f8f000000001f007203,中性,5,0.0
69e47f8f000000001f007203,中性,6,0.0
69e47f8f000000001f007203,失败,0,0.0
69e47f8f000000001f007203,失败,1,0.0
69e47f8f000000001f007203,失败,2,0.0
69e47f8f000000001f007203,失败,3,0.0
69e47f8f000000001f007203,失败,4,0.0
69e47f8f000000001f007203,失败,5,0.0
69e47f8f000000001f007203,失败,6,0.0
69e47f8f000000001f007203,弱势,0,0.0
69e47f8f000000001f007203,弱势,1,0.0
69e47f8f000000001f007203,弱势,2,0.0
69e47f8f000000001f007203,弱势,3,0.0
69e47f8f000000001f007203,弱势,4,0.0
69e47f8f000000001f007203,弱势,5,0.0
69e47f8f000000001f007203,弱势,6,0.0
69e47f8f000000001f007203,强势,0,0.0
69e47f8f000000001f007203,强势,1,0.0
69e47f8f000000001f007203,强势,2,0.0
69e47f8f000000001f007203,强势,3,0.0
69e47f8f000000001f007203,强势,4,0.0
69e47f8f000000001f007203,强势,5,0.0
69e47f8f000000001f007203,强势,6,0.0
69e47f8f000000001f007203,成功,0,0.0
69e47f8f000000001f007203,成功,1,0.0
69e47f8f000000001f007203,成功,2,0.0
69e47f8f000000001f007203,成功,3,0.0
69e47f8f000000001f007203,成功,4,0.0
69e47f8f000000001f007203,成功,5,0.0
69e47f8f000000001f007203,成功,6,0.0
69e481e8000000002003ad94,,0,0.0
69e481e8000000002003ad94,,1,0.0
69e481e8000000002003ad94,,2,0.0
69e481e8000000002003ad94,,3,0.0
69e481e8000000002003ad94,,4,0.0
69e481e8000000002003ad94,,5,0.0
69e481e8000000002003ad94,,6,0.0
69e481e8000000002003ad94,中性,0,0.0
69e481e8000000002003ad94,中性,1,0.0
69e481e8000000002003ad94,中性,2,0.0
69e481e8000000002003ad94,中性,3,0.0
69e481e8000000002003ad94,中性,4,0.0
69e481e8000000002003ad94,中性,5,0.0
69e481e8000000002003ad94,中性,6,0.0
69e481e8000000002003ad94,失败,0,0.0
69e481e8000000002003ad94,失败,1,0.0
69e481e8000000002003ad94,失败,2,0.0
69e481e8000000002003ad94,失败,3,0.0
69e481e8000000002003ad94,失败,4,0.0
69e481e8000000002003ad94,失败,5,0.0
69e481e8000000002003ad94,失败,6,0.0
69e481e8000000002003ad94,弱势,0,0.0
69e481e8000000002003ad94,弱势,1,0.0
