post_category,topic,mean_share_post_averaged,n_posts_in_category
中性|观众,0,0.17869907076483202,1
中性|观众,1,0.07576840600428877,1
中性|观众,2,0.30092923516797715,1
中性|观众,3,0.057183702644746245,1
中性|观众,4,0.3874195854181558,1
中性|评价者,0,0.15849673202614378,2
中性|评价者,1,0.09885620915032681,2
中性|评价者,2,0.09477124183006536,2
中性|评价者,3,0.21405228758169934,2
中性|评价者,4,0.4338235294117647,2
失败|抢救者,0,0.3493236736996245,2
失败|抢救者,1,0.120735925062818,2
失败|抢救者,2,0.06136934709156899,2
失败|抢救者,3,0.04666053205855037,2
失败|抢救者,4,0.42191052208743807,2
失败|观众,0,0.19480519480519481,1
失败|观众,1,0.14285714285714285,1
失败|观众,2,0.06493506493506493,1
失败|观众,3,0.05194805194805195,1
失败|观众,4,0.5454545454545454,1
弱势|同伴,0,0.1848184818481848,1
弱势|同伴,1,0.07920792079207921,1
弱势|同伴,2,0.1716171617161716,1
弱势|同伴,3,0.04950495049504951,1
弱势|同伴,4,0.5148514851485149,1
弱势|观众,0,0.1329867625599333,2
弱势|观众,1,0.055047425474254744,2
弱势|观众,2,0.35057066916823015,2
弱势|观众,3,0.05292370231394622,2
弱势|观众,4,0.4084714404836356,2
弱势|评价者,0,0.2,1
弱势|评价者,1,0.0,1
弱势|评价者,2,0.6,1
弱势|评价者,3,0.0,1
弱势|评价者,4,0.2,1
强势|服务者,0,0.1785143769968051,1
强势|服务者,1,0.13378594249201278,1
强势|服务者,2,0.019435569755058574,1
强势|服务者,3,0.11035676251331203,1
强势|服务者,4,0.5579073482428115,1
成功|服务者,0,0.0,1
成功|服务者,1,0.0,1
成功|服务者,2,0.0,1
成功|服务者,3,0.25,1
成功|服务者,4,0.75,1
成功|被超越者,0,0.20700102704553236,2
成功|被超越者,1,0.1045874700445053,2
成功|被超越者,2,0.04950359465936323,2
成功|被超越者,3,0.06287230400547758,2
成功|被超越者,4,0.5760356042451216,2
成功|观众,0,0.21530636958101235,1
成功|观众,1,0.1060789537418261,1
成功|观众,2,0.041898764834100266,1
成功|观众,3,0.04795349963671591,1
成功|观众,4,0.5887624122063454,1
