robot_status,topic,mean_share_post_averaged,n_posts_in_status
弱势,0,0.24957370387468428,5
弱势,1,0.22679073289541063,5
弱势,2,0.17500535984084514,5
弱势,3,0.22601793871753154,5
弱势,4,0.09921314334248038,5
弱势,5,0.016724120652024596,5
弱势,6,0.006675000677023478,5
