帖子id,topic,count,n_comments,share_within_cell
69e40352000000002102fc75,0,141,690,0.20434782608695654
69e40352000000002102fc75,1,215,690,0.3115942028985507
69e40352000000002102fc75,2,128,690,0.1855072463768116
69e40352000000002102fc75,3,56,690,0.08115942028985507
69e40352000000002102fc75,4,115,690,0.16666666666666666
69e40352000000002102fc75,5,31,690,0.04492753623188406
69e40352000000002102fc75,6,4,690,0.005797101449275362
69e429b4000000001b00037a,0,257,437,0.5881006864988558
69e429b4000000001b00037a,1,66,437,0.15102974828375287
69e429b4000000001b00037a,2,74,437,0.16933638443935928
69e429b4000000001b00037a,3,15,437,0.034324942791762014
69e429b4000000001b00037a,4,20,437,0.04576659038901602
69e429b4000000001b00037a,5,4,437,0.009153318077803204
69e429b4000000001b00037a,6,1,437,0.002288329519450801
69e43a5a000000001d01dcc7,0,26,64,0.40625
69e43a5a000000001d01dcc7,1,14,64,0.21875
69e43a5a000000001d01dcc7,2,20,64,0.3125
69e43a5a000000001d01dcc7,3,1,64,0.015625
69e43a5a000000001d01dcc7,4,2,64,0.03125
69e43a5a000000001d01dcc7,5,1,64,0.015625
69e44f3a000000002301079c,0,2,4,0.5
69e44f3a000000002301079c,4,1,4,0.25
69e44f3a000000002301079c,5,1,4,0.25
69e46032000000001f002048,0,52,448,0.11607142857142858
69e46032000000001f002048,1,33,448,0.07366071428571429
69e46032000000001f002048,2,11,448,0.024553571428571428
69e46032000000001f002048,3,144,448,0.32142857142857145
69e46032000000001f002048,4,44,448,0.09821428571428571
69e46032000000001f002048,5,89,448,0.19866071428571427
69e46032000000001f002048,6,75,448,0.16741071428571427
69e4c771000000002102c3fc,0,2,22,0.09090909090909091
69e4c771000000002102c3fc,1,3,22,0.13636363636363635
69e4c771000000002102c3fc,2,1,22,0.045454545454545456
69e4c771000000002102c3fc,4,16,22,0.7272727272727273
69e5a09a000000002103ba03,0,15,36,0.4166666666666667
69e5a09a000000002103ba03,1,7,36,0.19444444444444445
69e5a09a000000002103ba03,2,8,36,0.2222222222222222
69e5a09a000000002103ba03,3,3,36,0.08333333333333333
69e5a09a000000002103ba03,4,2,36,0.05555555555555555
69e5a09a000000002103ba03,6,1,36,0.027777777777777776
69e634590000000022003bb5,0,120,271,0.44280442804428044
69e634590000000022003bb5,1,75,271,0.2767527675276753
69e634590000000022003bb5,2,49,271,0.18081180811808117
69e634590000000022003bb5,3,5,271,0.01845018450184502
69e634590000000022003bb5,4,17,271,0.06273062730627306
69e634590000000022003bb5,5,5,271,0.01845018450184502
