robot_status,topic,mean_share_post_averaged,n_posts_in_status
弱势,0,0.25888195644142276,4
弱势,1,0.1154527401614458,4
弱势,2,0.21959613527018743,4
弱势,3,0.13311126023484152,4
弱势,4,0.07486417614556953,4
弱势,5,0.06894128085416422,4
弱势,6,0.1291524508923688,4
