帖子id,topic,count,n_comments,share_within_cell
69e42cc100000000220001ad,0,224,936,0.23931623931623933
69e42cc100000000220001ad,1,241,936,0.25747863247863245
69e42cc100000000220001ad,2,90,936,0.09615384615384616
69e42cc100000000220001ad,3,293,936,0.31303418803418803
69e42cc100000000220001ad,4,88,936,0.09401709401709402
69e44f3a000000002301079c,1,2,5,0.4
69e44f3a000000002301079c,3,3,5,0.6
69e48d54000000002102e178,0,57,303,0.18811881188118812
69e48d54000000002102e178,1,96,303,0.31683168316831684
69e48d54000000002102e178,2,68,303,0.22442244224422442
69e48d54000000002102e178,3,75,303,0.24752475247524752
69e48d54000000002102e178,4,7,303,0.0231023102310231
69e6f2bc0000000023005345,0,69,246,0.2804878048780488
69e6f2bc0000000023005345,1,52,246,0.21138211382113822
69e6f2bc0000000023005345,2,23,246,0.09349593495934959
69e6f2bc0000000023005345,3,83,246,0.33739837398373984
69e6f2bc0000000023005345,4,19,246,0.07723577235772358
