robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.041353383458646614,1
,1,0.12687969924812031,1
,2,0.06578947368421052,1
,3,0.015037593984962405,1
,4,0.06954887218045112,1
,5,0.07988721804511278,1
,6,0.0018796992481203006,1
,7,0.04887218045112782,1
,8,0.0009398496240601503,1
,9,0.0018796992481203006,1
,10,0.015977443609022556,1
,11,0.011278195488721804,1
,12,0.09680451127819549,1
,13,0.02443609022556391,1
,14,0.014097744360902255,1
,15,0.022556390977443608,1
,16,0.03383458646616541,1
,17,0.007518796992481203,1
,18,0.008458646616541353,1
,19,0.002819548872180451,1
,20,0.009398496240601503,1
,21,0.03007518796992481,1
,22,0.015037593984962405,1
,23,0.023496240601503758,1
,24,0.016917293233082706,1
,25,0.011278195488721804,1
,26,0.007518796992481203,1
,27,0.0009398496240601503,1
,28,0.0,1
,29,0.006578947368421052,1
,30,0.02537593984962406,1
,31,0.010338345864661654,1
,32,0.019736842105263157,1
,33,0.002819548872180451,1
,34,0.0,1
,35,0.0018796992481203006,1
,36,0.005639097744360902,1
,37,0.0018796992481203006,1
,38,0.0,1
,39,0.0,1
,40,0.0018796992481203006,1
,41,0.0018796992481203006,1
,42,0.008458646616541353,1
,43,0.002819548872180451,1
,44,0.002819548872180451,1
,45,0.0009398496240601503,1
,46,0.012218045112781954,1
,47,0.0009398496240601503,1
,48,0.05263157894736842,1
,49,0.007518796992481203,1
,50,0.0018796992481203006,1
,51,0.005639097744360902,1
,52,0.0,1
,53,0.015037593984962405,1
,54,0.0009398496240601503,1
,55,0.005639097744360902,1
,56,0.0,1
,57,0.0,1
中性,0,0.19765456039965845,3
中性,1,0.0862242332830568,3
中性,2,0.007122507122507123,3
中性,3,0.03534120200786867,3
中性,4,0.05705188058129235,3
中性,5,0.10694534223945988,3
中性,6,0.004748338081671415,3
中性,7,0.01872201872201872,3
中性,8,0.0,3
中性,9,0.029475607906980453,3
中性,10,0.017297517297517297,3
中性,11,0.000949667616334283,3
中性,12,0.003798670465337132,3
中性,13,0.001899335232668566,3
中性,14,0.06376738729679905,3
中性,15,0.025305848835260603,3
中性,16,0.04344928854732776,3
中性,17,0.0,3
中性,18,0.000949667616334283,3
中性,19,0.009971509971509971,3
中性,20,0.016347849681183014,3
中性,21,0.019943019943019943,3
中性,22,0.030529020725099155,3
中性,23,0.004748338081671415,3
中性,24,0.003798670465337132,3
中性,25,0.01777235110568444,3
中性,26,0.016822683489350156,3
中性,27,0.0,3
中性,28,0.0004748338081671415,3
中性,29,0.0,3
中性,30,0.0299504417151476,3
中性,31,0.012178090609463158,3
中性,32,0.01566951566951567,3
中性,33,0.000949667616334283,3
中性,34,0.0014245014245014246,3
中性,35,0.0,3
中性,36,0.07156822843097353,3
中性,37,0.011703256801296018,3
中性,38,0.0,3
中性,39,0.0,3
中性,40,0.0014245014245014246,3
中性,41,0.000949667616334283,3
中性,42,0.000949667616334283,3
中性,43,0.0004748338081671415,3
中性,44,0.000949667616334283,3
中性,45,0.0,3
中性,46,0.000949667616334283,3
中性,47,0.000949667616334283,3
中性,48,0.0004748338081671415,3
中性,49,0.0004748338081671415,3
中性,50,0.0,3
