post_category,topic,mean_share_post_averaged,n_posts_in_category
常态|保护者,0,0.29910714285714285,1
常态|保护者,1,0.265625,1
常态|保护者,2,0.11607142857142858,1
常态|保护者,3,0.05803571428571429,1
常态|保护者,4,0.03794642857142857,1
常态|保护者,5,0.04241071428571429,1
常态|保护者,6,0.18080357142857142,1
常态|服务者,0,0.2447957839262187,2
常态|服务者,1,0.14624505928853754,2
常态|服务者,2,0.18102766798418973,2
常态|服务者,3,0.14835309617918313,2
常态|服务者,4,0.09374176548089591,2
常态|服务者,5,0.07852437417654809,2
常态|服务者,6,0.10731225296442687,2
常态|观众,0,0.18266899416705837,5
常态|观众,1,0.029219180850275323,5
常态|观众,2,0.12609851134266492,5
常态|观众,3,0.14807009862146675,5
常态|观众,4,0.2000344592261712,5
常态|观众,5,0.17711043042924707,5
常态|观众,6,0.13679832536311634,5
