robot_status,topic,mean_share_post_averaged,n_posts_in_status
常态,0,0.17094367645763164,8
常态,1,0.040103497520128,8
常态,2,0.06949972300616514,8
常态,3,0.041352367118596,8
常态,4,0.07965242822918531,8
常态,5,0.027440076073335512,8
常态,6,0.04250013599876147,8
常态,7,0.045133338442887125,8
常态,8,0.09323895982737969,8
常态,9,0.04573327165866702,8
常态,10,0.20318328598719024,8
常态,11,0.14121923968007288,8
