post_category,topic,mean_share_post_averaged,n_posts_in_category
常态|保护者,0,0.31919642857142855,1
常态|保护者,1,0.27232142857142855,1
常态|保护者,2,0.020089285714285716,1
常态|保护者,3,0.046875,1
常态|保护者,4,0.34151785714285715,1
常态|服务者,0,0.22154150197628458,2
常态|服务者,1,0.03069828722002635,2
常态|服务者,2,0.0575098814229249,2
常态|服务者,3,0.1377470355731225,2
常态|服务者,4,0.5525032938076416,2
常态|观众,0,0.19340702031162188,5
常态|观众,1,0.008124226551189996,5
常态|观众,2,0.13099523100494165,5
常态|观众,3,0.19284397713828397,5
常态|观众,4,0.4746295449939625,5
