post_category,topic,mean_share_post_averaged,n_posts_in_category
常态|保护者,0,0.421875,1
常态|保护者,1,0.26785714285714285,1
常态|保护者,2,0.171875,1
常态|保护者,3,0.10267857142857142,1
常态|保护者,4,0.03571428571428571,1
常态|服务者,0,0.30111989459815547,2
常态|服务者,1,0.18636363636363634,2
常态|服务者,2,0.18221343873517787,2
常态|服务者,3,0.1606719367588933,2
常态|服务者,4,0.16963109354413702,2
常态|观众,0,0.22183871123608262,5
常态|观众,1,0.10146189154969354,5
常态|观众,2,0.11445847617801119,5
常态|观众,3,0.3136222924014137,5
常态|观众,4,0.2486186286347989,5
