robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.09623423326877688,18
,1,0.047316400511832925,18
,2,0.03867942630493715,18
,3,0.03715546492064751,18
,4,0.03146750849040392,18
,5,0.04448698586933149,18
,6,0.03993196977411569,18
,7,0.017592384183786513,18
,8,0.03143863206053181,18
,9,0.04379173663039093,18
,10,0.026179594909679162,18
,11,0.018688998886842813,18
,12,0.006512621520524477,18
,13,0.01764252028623151,18
,14,0.004612848119455677,18
,15,0.01656652881324634,18
,16,0.013977789664490493,18
,17,0.0075989397411664085,18
,18,0.030869647540156427,18
,19,0.01304098838888835,18
,20,0.011733815908099222,18
,21,0.008768807925334346,18
,22,0.011444631280090286,18
,23,0.019414262549684827,18
,24,0.004443637899213985,18
,25,0.011025789321290655,18
,26,0.0034289248954064316,18
,27,0.0016955646529366586,18
,28,0.0057093016916368285,18
,29,0.006553628365102716,18
,30,0.019245183902873345,18
,31,0.004662176535179634,18
,32,0.006137772528777499,18
,33,0.019634025186045203,18
,34,0.007705535860755833,18
,35,0.012958622815580082,18
,36,0.008043943777146415,18
,37,0.0008939131998228192,18
,38,0.006813718139681353,18
,39,0.004515595062343198,18
,40,0.004468004920452354,18
,41,0.00330558464474326,18
,42,0.006499068214625661,18
,43,0.0009022648712936827,18
,44,0.008150794513007167,18
,45,0.0072864607289571375,18
,46,0.001785816307579127,18
,47,0.0030417321848729855,18
,48,0.006858209408771241,18
,49,0.007076834705067671,18
,50,0.013026570004927247,18
,51,0.001132549691872191,18
,52,0.006544867156924127,18
,53,0.008722874446244852,18
,54,0.0019522631073622865,18
,55,0.0038758993067341788,18
,56,0.010442166211686412,18
,57,0.0050998544747574105,18
,58,0.0010175511236657408,18
,59,0.005153321872683144,18
,60,0.010334105380959463,18
,61,0.0023169810993225863,18
,62,0.010226644555002764,18
,63,0.0020875444850661246,18
,64,0.0015926557897360815,18
,65,0.004964386631272961,18
,66,0.002647227352706288,18
,67,0.00535091119556503,18
,68,0.0011979736188812134,18
,69,0.004739966174842452,18
,70,0.006669983757540712,18
,71,0.00738255189901664,18
,72,0.004809081998649578,18
,73,0.0013842504013482524,18
,74,0.004430132852042099,18
,75,0.0032612842996653647,18
,76,0.0042868270480210776,18
,77,0.006631745585667186,18
,78,0.00574822027220152,18
,79,0.013030217321880309,18
,80,0.006158085722090049,18
,81,0.003912078669459284,18
,82,0.0011173165979504545,18
,83,0.004578150355671832,18
,84,0.003983867098203215,18
,85,0.001586193019206986,18
,86,0.0033057658961546006,18
,87,0.0015176094101514248,18
,88,0.0036388167628632986,18
,89,0.002152665470195468,18
中性,0,0.19454347395523866,3
中性,1,0.08517528223410575,3
中性,2,0.034392949098831456,3
中性,3,0.0071301247771836,3
中性,4,0.023866112101406222,3
中性,5,0.06913250148544266,3
中性,6,0.0281540899187958,3
中性,7,0.03449197860962567,3
中性,8,0.010596157654981184,3
中性,9,0.01844919786096257,3
