帖子id,topic,count,n_comments,share_within_cell
69db34bb000000001a0348ae,0,49,162,0.30246913580246915
69db34bb000000001a0348ae,1,24,162,0.14814814814814814
69db34bb000000001a0348ae,2,3,162,0.018518518518518517
69db34bb000000001a0348ae,3,6,162,0.037037037037037035
69db34bb000000001a0348ae,4,3,162,0.018518518518518517
69db34bb000000001a0348ae,5,1,162,0.006172839506172839
69db34bb000000001a0348ae,6,12,162,0.07407407407407407
69db34bb000000001a0348ae,7,59,162,0.36419753086419754
69db34bb000000001a0348ae,10,1,162,0.006172839506172839
69db34bb000000001a0348ae,12,1,162,0.006172839506172839
69db34bb000000001a0348ae,13,1,162,0.006172839506172839
69db34bb000000001a0348ae,14,2,162,0.012345679012345678
69df625d0000000021005c63,0,292,796,0.36683417085427134
69df625d0000000021005c63,1,215,796,0.2701005025125628
69df625d0000000021005c63,2,26,796,0.032663316582914576
69df625d0000000021005c63,3,47,796,0.059045226130653265
69df625d0000000021005c63,4,57,796,0.07160804020100503
69df625d0000000021005c63,5,53,796,0.06658291457286432
69df625d0000000021005c63,6,4,796,0.005025125628140704
69df625d0000000021005c63,7,2,796,0.002512562814070352
69df625d0000000021005c63,8,11,796,0.013819095477386936
69df625d0000000021005c63,9,9,796,0.011306532663316583
69df625d0000000021005c63,10,2,796,0.002512562814070352
69df625d0000000021005c63,11,7,796,0.008793969849246231
69df625d0000000021005c63,12,35,796,0.04396984924623116
69df625d0000000021005c63,13,2,796,0.002512562814070352
69df625d0000000021005c63,14,11,796,0.013819095477386936
69df625d0000000021005c63,15,23,796,0.028894472361809045
69e2583b00000000230211ea,0,204,784,0.2602040816326531
69e2583b00000000230211ea,1,67,784,0.08545918367346939
69e2583b00000000230211ea,2,135,784,0.17219387755102042
69e2583b00000000230211ea,3,57,784,0.07270408163265306
69e2583b00000000230211ea,4,27,784,0.03443877551020408
69e2583b00000000230211ea,5,26,784,0.03316326530612245
69e2583b00000000230211ea,6,77,784,0.09821428571428571
69e2583b00000000230211ea,7,11,784,0.01403061224489796
69e2583b00000000230211ea,8,38,784,0.04846938775510204
69e2583b00000000230211ea,9,39,784,0.04974489795918367
69e2583b00000000230211ea,10,41,784,0.05229591836734694
69e2583b00000000230211ea,11,27,784,0.03443877551020408
69e2583b00000000230211ea,12,2,784,0.002551020408163265
69e2583b00000000230211ea,13,4,784,0.00510204081632653
69e2583b00000000230211ea,14,17,784,0.021683673469387755
69e2583b00000000230211ea,15,12,784,0.015306122448979591
69e41e24000000001a025f1a,0,14,54,0.25925925925925924
69e41e24000000001a025f1a,1,10,54,0.18518518518518517
69e41e24000000001a025f1a,2,7,54,0.12962962962962962
69e41e24000000001a025f1a,4,8,54,0.14814814814814814
69e41e24000000001a025f1a,5,2,54,0.037037037037037035
69e41e24000000001a025f1a,11,2,54,0.037037037037037035
69e41e24000000001a025f1a,12,2,54,0.037037037037037035
69e41e24000000001a025f1a,13,9,54,0.16666666666666666
69e48b0b000000001a02578c,0,63,141,0.44680851063829785
69e48b0b000000001a02578c,1,8,141,0.05673758865248227
69e48b0b000000001a02578c,2,7,141,0.04964539007092199
69e48b0b000000001a02578c,3,9,141,0.06382978723404255
69e48b0b000000001a02578c,4,2,141,0.014184397163120567
69e48b0b000000001a02578c,5,15,141,0.10638297872340426
69e48b0b000000001a02578c,7,1,141,0.0070921985815602835
69e48b0b000000001a02578c,9,1,141,0.0070921985815602835
69e48b0b000000001a02578c,11,6,141,0.0425531914893617
69e48b0b000000001a02578c,13,24,141,0.1702127659574468
69e48b0b000000001a02578c,14,5,141,0.03546099290780142
