method,k_or_mcs,n_topics,outlier_rate,silhouette,dbcv,mean_ari,min_ari,largest_share,smallest_share
hdbscan,30,17.0,0.2469172049324721,0.5577474236488342,0.3532018238888325,1.0,1.0,0.2908382066276803,0.012085769980506823
hdbscan,50,12.0,0.3153258954785672,0.6142103672027588,0.36617763351042076,1.0,1.0,0.33147512864493994,0.021869639794168096
hdbscan,80,7.0,0.36259541984732824,0.6149170398712158,0.32583602801190864,1.0,1.0,0.3394748963611239,0.039613081529249194
hdbscan,100,2.0,0.044333529066353496,0.3498636484146118,-0.40752721397506725,1.0,1.0,0.8964669738863287,0.10353302611367128
hdbscan,200,3.0,0.44656488549618323,0.6140008568763733,0.24873162832306772,1.0,1.0,0.5082228116710875,0.140053050397878
kmeans,5,5.0,0.0,0.4188072681427002,,0.9993997530899832,0.9990996296349748,0.28185554903112153,0.1001174398120963
kmeans,7,7.0,0.0,0.4601469039916992,,0.9959045510897488,0.9938568266346233,0.24838520258367586,0.008220786846741044
kmeans,10,10.0,0.0,0.43238845467567444,,0.9274259104104626,0.8920404069601967,0.2093364650616559,0.008220786846741044
