post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|保护者,0,0.3381294964028777,1
弱势|保护者,1,0.20863309352517986,1
弱势|保护者,2,0.1906474820143885,1
弱势|保护者,3,0.08633093525179857,1
弱势|保护者,4,0.17625899280575538,1
弱势|服务者,0,0.24071322436849926,1
弱势|服务者,1,0.1515601783060921,1
弱势|服务者,2,0.28083209509658247,1
弱势|服务者,3,0.1901931649331352,1
弱势|服务者,4,0.13670133729569092,1
弱势|观众,0,0.30525907332630026,3
弱势|观众,1,0.18526537887882424,3
弱势|观众,2,0.16587823007991076,3
弱势|观众,3,0.14971030836577057,3
弱势|观众,4,0.19388700934919423,3
