帖子id,topic,count,n_comments,share_within_cell
69e42cc100000000220001ad,0,265,935,0.28342245989304815
69e42cc100000000220001ad,1,131,935,0.14010695187165775
69e42cc100000000220001ad,2,138,935,0.14759358288770053
69e42cc100000000220001ad,3,117,935,0.12513368983957218
69e42cc100000000220001ad,4,105,935,0.11229946524064172
69e42cc100000000220001ad,5,56,935,0.059893048128342244
69e42cc100000000220001ad,6,123,935,0.13155080213903744
69e43b14000000001a02e095,0,156,673,0.23179791976225855
69e43b14000000001a02e095,1,85,673,0.1263001485884101
69e43b14000000001a02e095,2,81,673,0.12035661218424963
69e43b14000000001a02e095,3,185,673,0.274888558692422
69e43b14000000001a02e095,4,70,673,0.10401188707280833
69e43b14000000001a02e095,5,54,673,0.08023774145616643
69e43b14000000001a02e095,6,42,673,0.06240713224368499
69e48d54000000002102e178,0,89,278,0.32014388489208634
69e48d54000000002102e178,1,30,278,0.1079136690647482
69e48d54000000002102e178,2,50,278,0.17985611510791366
69e48d54000000002102e178,3,25,278,0.08992805755395683
69e48d54000000002102e178,4,43,278,0.15467625899280577
69e48d54000000002102e178,5,15,278,0.0539568345323741
69e48d54000000002102e178,6,26,278,0.09352517985611511
69e59e520000000022027a90,0,226,1275,0.1772549019607843
69e59e520000000022027a90,1,130,1275,0.10196078431372549
69e59e520000000022027a90,2,119,1275,0.09333333333333334
69e59e520000000022027a90,3,94,1275,0.07372549019607844
69e59e520000000022027a90,4,296,1275,0.23215686274509803
69e59e520000000022027a90,5,299,1275,0.23450980392156862
69e59e520000000022027a90,6,111,1275,0.08705882352941176
69e6f2bc0000000023005345,0,75,245,0.30612244897959184
69e6f2bc0000000023005345,1,34,245,0.13877551020408163
69e6f2bc0000000023005345,2,25,245,0.10204081632653061
69e6f2bc0000000023005345,3,24,245,0.09795918367346938
69e6f2bc0000000023005345,4,29,245,0.11836734693877551
69e6f2bc0000000023005345,5,21,245,0.08571428571428572
69e6f2bc0000000023005345,6,37,245,0.1510204081632653
