post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|保护者,0,0.32014388489208634,1
弱势|保护者,1,0.1079136690647482,1
弱势|保护者,2,0.17985611510791366,1
弱势|保护者,3,0.08992805755395683,1
弱势|保护者,4,0.15467625899280577,1
弱势|保护者,5,0.0539568345323741,1
弱势|保护者,6,0.09352517985611511,1
弱势|服务者,0,0.23179791976225855,1
弱势|服务者,1,0.1263001485884101,1
弱势|服务者,2,0.12035661218424963,1
弱势|服务者,3,0.274888558692422,1
弱势|服务者,4,0.10401188707280833,1
弱势|服务者,5,0.08023774145616643,1
弱势|服务者,6,0.06240713224368499,1
弱势|观众,0,0.25559993694447475,3
弱势|观众,1,0.1269477487964883,3
弱势|观众,2,0.11432257751585483,3
弱势|观众,3,0.09893945456970667,3
弱势|观众,4,0.15427455830817174,3
弱势|观众,5,0.1267057125880655,3
弱势|观众,6,0.12321001127723819,3
