post_category,topic,mean_share_post_averaged,n_posts_in_category
强势|服务者,0,0.12005796349051723,4
强势|服务者,1,0.2279975541625081,4
强势|服务者,2,0.22184234632557334,4
强势|服务者,3,0.06128766151208863,4
强势|服务者,4,0.08089857050405125,4
强势|服务者,5,0.15070632692591115,4
强势|服务者,6,0.1372095770793503,4
强势|被超越者,0,0.22507675636626331,2
强势|被超越者,1,0.13780025284450065,2
强势|被超越者,2,0.13507314430196857,2
强势|被超越者,3,0.0872765035217627,2
强势|被超越者,4,0.15040635723315876,2
强势|被超越者,5,0.13133465775690806,2
强势|被超越者,6,0.13303232797543796,2
强势|观众,0,0.2059384636182613,5
强势|观众,1,0.1422201376817337,5
强势|观众,2,0.1264665617975558,5
强势|观众,3,0.08819101973617942,5
强势|观众,4,0.16978199022479162,5
强势|观众,5,0.1380517629136455,5
强势|观众,6,0.12935006402783267,5
