帖子id,topic,count,n_comments,share_within_cell
69db34bb000000001a0348ae,0,66,293,0.22525597269624573
69db34bb000000001a0348ae,1,14,293,0.04778156996587031
69db34bb000000001a0348ae,2,78,293,0.26621160409556316
69db34bb000000001a0348ae,3,32,293,0.10921501706484642
69db34bb000000001a0348ae,4,4,293,0.013651877133105802
69db34bb000000001a0348ae,5,85,293,0.2901023890784983
69db34bb000000001a0348ae,6,14,293,0.04778156996587031
69e2583b00000000230211ea,0,265,1198,0.22120200333889817
69e2583b00000000230211ea,1,262,1198,0.21869782971619364
69e2583b00000000230211ea,2,194,1198,0.16193656093489148
69e2583b00000000230211ea,3,239,1198,0.1994991652754591
69e2583b00000000230211ea,4,118,1198,0.09849749582637729
69e2583b00000000230211ea,5,28,1198,0.02337228714524207
69e2583b00000000230211ea,6,92,1198,0.07679465776293823
69e41e24000000001a025f1a,0,18,77,0.23376623376623376
69e41e24000000001a025f1a,1,18,77,0.23376623376623376
69e41e24000000001a025f1a,2,17,77,0.22077922077922077
69e41e24000000001a025f1a,3,12,77,0.15584415584415584
69e41e24000000001a025f1a,4,11,77,0.14285714285714285
69e41e24000000001a025f1a,6,1,77,0.012987012987012988
