robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.08729150977705795,18
,1,0.01811617782249328,18
,2,0.024313941690861044,18
,3,0.026876839722808014,18
,4,0.033408481364620414,18
,5,0.006469227885081098,18
,6,0.005063858267451178,18
,7,0.019674883824526913,18
,8,0.01928365518886381,18
,9,0.0313844992378558,18
,10,0.016723534562228345,18
,11,0.014837954207579955,18
,12,0.014795275768707646,18
,13,0.007385487808408683,18
,14,0.011621106080524949,18
,15,0.01915574159567645,18
,16,0.012103498239144798,18
,17,0.008544146706393913,18
,18,0.011460913041616188,18
,19,0.01873595526434292,18
,20,0.0062457518056156435,18
,21,0.007717288129277657,18
,22,0.003321943422889244,18
,23,0.008735242663197536,18
,24,0.002095607184352873,18
,25,0.010088754189317374,18
,26,0.005343884580203684,18
,27,0.01578555800649155,18
,28,0.008897422809388413,18
,29,0.018724429415413527,18
,30,0.0074401467248145425,18
,31,0.007853333315717866,18
,32,0.006064311222281654,18
,33,0.009638191080750667,18
,34,0.019105698400561085,18
,35,0.004119378236935716,18
,36,0.007564661656245962,18
,37,0.004943188113380148,18
,38,0.000809907778981603,18
,39,0.004928162667865467,18
,40,0.007039656229753655,18
,41,0.0031536766452145404,18
,42,0.00810781938962494,18
,43,0.01708731212368354,18
,44,0.013164683656330322,18
,45,0.005803545154487539,18
,46,0.0009072253655343061,18
,47,0.0048677553149089,18
,48,0.007041933162418997,18
,49,0.0032935057650811646,18
,50,0.0076462190126240365,18
,51,0.0017499958758263223,18
,52,0.009165647067478869,18
,53,0.006438495804514237,18
,54,0.011741500521352725,18
,55,0.0017860122732573543,18
,56,0.0054277272691013205,18
,57,0.010117210438554526,18
,58,0.007166088802613782,18
,59,0.0009896424413287693,18
,60,0.00463229342816874,18
,61,0.007066408124392548,18
,62,0.0060251554969627565,18
,63,0.003858964343381235,18
,64,0.011534380263744414,18
,65,0.00019884256188805864,18
,66,0.0065287873125428955,18
,67,0.01357655854542631,18
,68,0.0011087984565023657,18
,69,0.01016260162601626,18
,70,0.0005966494117069692,18
,71,0.0054394707821190415,18
,72,0.001836630787490419,18
,73,0.0011559476442487332,18
,74,0.004748558830492786,18
,75,0.0020439811526550343,18
,76,0.00255105717258398,18
,77,0.004433985111801028,18
,78,0.005445322726033506,18
,79,0.0063076761607127685,18
,80,0.004705518094128946,18
,81,0.004404646452395745,18
,82,0.0024831211936570067,18
,83,0.0031081515461998037,18
,84,0.007003126023158981,18
,85,0.002539496879561888,18
,86,0.001289543582674844,18
,87,0.004422479687995608,18
,88,0.0014156480887277572,18
,89,0.005509805650027915,18
,90,0.0010647998899695535,18
,91,0.0012821371516853776,18
,92,0.012743213090100975,18
,93,0.0015075467410097495,18
,94,0.003700954560460046,18
,95,0.004356816497051951,18
,96,0.0035093219468800485,18
,97,0.001482771321580455,18
,98,0.0032266220472377052,18
,99,0.0029479769591950933,18
,100,0.002602947658340767,18
,101,0.0014647478546687077,18
,102,0.0012940699267292083,18
,103,0.002167075050363012,18
,104,0.0029108830455244275,18
,105,0.006955287147430346,18
,106,0.0035952729564941214,18
,107,0.0006747638326585695,18
,108,0.007359863072314934,18
,109,0.00582996408854888,18
,110,0.0007794402202054888,18
,111,0.0021867975962823983,18
,112,0.0034891939682379336,18
,113,0.006313963308125323,18
,114,0.0024761545195980733,18
,115,0.0030954204177887938,18
,116,0.0012644492649650228,18
,117,0.0017150692082368297,18
,118,0.0029021601061343678,18
,119,0.0024953869672706525,18
,120,0.0028904811980746178,18
,121,0.00550365112769649,18
,122,0.031647847071650824,18
,123,0.0005011545883555966,18
,124,0.002652973791984363,18
,125,0.0005452309757641332,18
,126,0.004566792618448531,18
,127,0.0014739889174274633,18
,128,0.0003857623528444448,18
,129,0.0008761794954047973,18
,130,0.006840418849690184,18
,131,0.0012190076212125962,18
,132,0.0006264412950173065,18
,133,0.003131975538383233,18
,134,0.0013261706250708692,18
,135,0.00010028078620136383,18
,136,0.0019728484648071625,18
,137,0.0007234482195402704,18
,138,0.00012146713632321803,18
中性,0,0.17669576560305036,3
中性,1,0.03325306040537829,3
中性,2,0.009657836644591612,3
中性,3,0.027899859522376075,3
中性,4,0.023926349588601247,3
中性,5,0.0004415011037527594,3
中性,6,0.003090507726269316,3
中性,7,0.01975717439293598,3
中性,8,0.0026490066225165563,3
中性,9,0.05094320690347181,3
中性,10,0.02240618101545254,3
中性,11,0.0017660044150110375,3
中性,12,0.003973509933774834,3
中性,13,0.0026490066225165563,3
中性,14,0.004415011037527594,3
中性,15,0.0017660044150110375,3
中性,16,0.015011037527593819,3
中性,17,0.04144591611479029,3
中性,18,0.02726269315673289,3
中性,19,0.0013245033112582781,3
中性,20,0.01647601846277343,3
中性,21,0.006181015452538632,3
中性,22,0.0,3
中性,23,0.017218543046357615,3
中性,24,0.0008830022075055188,3
中性,25,0.010596026490066225,3
中性,26,0.0,3
中性,27,0.03206903471804134,3
中性,28,0.0004415011037527594,3
中性,29,0.0004415011037527594,3
中性,30,0.023344370860927152,3
中性,31,0.002207505518763797,3
中性,32,0.0013245033112582781,3
中性,33,0.008774834437086093,3
中性,34,0.0004415011037527594,3
中性,35,0.0,3
中性,36,0.0017660044150110375,3
中性,37,0.0017660044150110375,3
中性,38,0.0,3
中性,39,0.0008830022075055188,3
中性,40,0.0004415011037527594,3
中性,41,0.0004415011037527594,3
中性,42,0.006181015452538632,3
中性,43,0.0,3
中性,44,0.004415011037527594,3
中性,45,0.0,3
中性,46,0.0008830022075055188,3
中性,47,0.0004415011037527594,3
中性,48,0.027899859522376075,3
中性,49,0.0,3
中性,50,0.0004415011037527594,3
中性,51,0.0013245033112582781,3
中性,52,0.01691751956652619,3
中性,53,0.025938189845474618,3
中性,54,0.0,3
中性,55,0.0,3
中性,56,0.0,3
中性,57,0.0026490066225165563,3
中性,58,0.031627533614288585,3
中性,59,0.0,3
中性,60,0.0004415011037527594,3
中性,61,0.015151515151515152,3
中性,62,0.0026490066225165563,3
中性,63,0.0013245033112582781,3
中性,64,0.0,3
中性,65,0.048896247240618106,3
中性,66,0.0013245033112582781,3
中性,67,0.009657836644591612,3
中性,68,0.006622516556291391,3
中性,69,0.0,3
中性,70,0.0,3
中性,71,0.0004415011037527594,3
中性,72,0.0,3
中性,73,0.0,3
中性,74,0.015397350993377483,3
中性,75,0.0004415011037527594,3
中性,76,0.0,3
中性,77,0.0,3
中性,78,0.0004415011037527594,3
中性,79,0.0,3
中性,80,0.009216335540838852,3
中性,81,0.0008830022075055188,3
中性,82,0.009657836644591612,3
中性,83,0.0004415011037527594,3
中性,84,0.01603451735902067,3
中性,85,0.0008830022075055188,3
中性,86,0.0004415011037527594,3
中性,87,0.015151515151515152,3
中性,88,0.002207505518763797,3
中性,89,0.0004415011037527594,3
中性,90,0.0017660044150110375,3
中性,91,0.0,3
中性,92,0.0,3
中性,93,0.0004415011037527594,3
中性,94,0.0,3
中性,95,0.0,3
中性,96,0.0008830022075055188,3
中性,97,0.0004415011037527594,3
中性,98,0.016666666666666666,3
中性,99,0.003090507726269316,3
中性,100,0.0004415011037527594,3
中性,101,0.0026490066225165563,3
中性,102,0.015151515151515152,3
中性,103,0.006622516556291391,3
中性,104,0.0,3
中性,105,0.015151515151515152,3
中性,106,0.0004415011037527594,3
中性,107,0.0,3
中性,108,0.0,3
中性,109,0.0,3
中性,110,0.0004415011037527594,3
中性,111,0.0,3
中性,112,0.002207505518763797,3
中性,113,0.0004415011037527594,3
中性,114,0.0,3
中性,115,0.0,3
中性,116,0.0004415011037527594,3
中性,117,0.004415011037527594,3
中性,118,0.0,3
中性,119,0.008774834437086093,3
中性,120,0.0,3
中性,121,0.0004415011037527594,3
中性,122,0.0004415011037527594,3
中性,123,0.009216335540838852,3
中性,124,0.012306843267108169,3
中性,125,0.0008830022075055188,3
中性,126,0.0,3
中性,127,0.0,3
中性,128,0.0,3
中性,129,0.0,3
中性,130,0.0013245033112582781,3
中性,131,0.009216335540838852,3
中性,132,0.0,3
中性,133,0.0,3
中性,134,0.0,3
中性,135,0.012803532008830021,3
中性,136,0.0,3
中性,137,0.0,3
中性,138,0.0,3
失败,0,0.027593416893402094,3
失败,1,0.004768717215069146,3
失败,2,0.0033381020505484026,3
失败,3,0.13329197071982332,3
失败,4,0.006676204101096805,3
失败,5,0.04321191445654965,3
失败,6,0.005722460658082976,3
失败,7,0.001430615164520744,3
失败,8,0.02282469967833295,3
失败,9,0.014754562852831313,3
失败,10,0.009570322135069803,3
失败,11,0.011469587094864585,3
失败,12,0.014754562852831313,3
失败,13,0.14459901665762256,3
失败,14,0.013800819409817486,3
失败,15,0.01627119201486524,3
失败,16,0.04260602173877296,3
失败,17,0.0,3
失败,18,0.0,3
失败,19,0.02099057767253712,3
失败,20,0.007177741601302353,3
失败,21,0.011408238876050034,3
失败,22,0.0004768717215069146,3
失败,23,0.0004768717215069146,3
失败,24,0.0009537434430138292,3
失败,25,0.0033381020505484026,3
失败,26,0.0004768717215069146,3
失败,27,0.0043000674197951096,3
失败,28,0.002392580533767451,3
失败,29,0.0004768717215069146,3
失败,30,0.0004768717215069146,3
失败,31,0.018594202403585267,3
失败,32,0.0,3
失败,33,0.013360630128426488,3
失败,34,0.004291845493562232,3
失败,35,0.0004768717215069146,3
失败,36,0.0,3
失败,37,0.003814973772055317,3
失败,38,0.0,3
失败,39,0.0033463239767812804,3
失败,40,0.0004768717215069146,3
失败,41,0.0,3
失败,42,0.0019157088122605363,3
失败,43,0.0,3
失败,44,0.022347827956826032,3
失败,45,0.008547008547008546,3
失败,46,0.058268791212405247,3
失败,47,0.0009537434430138292,3
失败,48,0.005722460658082976,3
失败,49,0.0,3
失败,50,0.0019157088122605363,3
失败,51,0.0038314176245210726,3
失败,52,0.0019157088122605363,3
失败,53,0.004308289346027987,3
失败,54,0.028025384248560214,3
失败,55,0.0,3
失败,56,0.0009537434430138292,3
失败,57,0.002392580533767451,3
失败,58,0.002392580533767451,3
失败,59,0.0009537434430138292,3
失败,60,0.0,3
失败,61,0.010462717359269083,3
失败,62,0.0,3
失败,63,0.0,3
失败,64,0.0038314176245210726,3
失败,65,0.0,3
失败,66,0.0028694522552743656,3
失败,67,0.0033463239767812804,3
失败,68,0.002392580533767451,3
失败,69,0.0,3
失败,70,0.0004768717215069146,3
失败,71,0.0004768717215069146,3
失败,72,0.0019157088122605363,3
失败,73,0.0,3
失败,74,0.0,3
失败,75,0.0,3
失败,76,0.0004768717215069146,3
失败,77,0.00619933237958989,3
失败,78,0.0004768717215069146,3
失败,79,0.0009537434430138292,3
失败,80,0.017094017094017092,3
失败,81,0.01384572377616628,3
失败,82,0.0019157088122605363,3
失败,83,0.0,3
失败,84,0.0,3
失败,85,0.0028694522552743656,3
失败,86,0.0004768717215069146,3
失败,87,0.0,3
