post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|同伴,0,0.18151815181518152,1
弱势|同伴,1,0.2871287128712871,1
弱势|同伴,2,0.20462046204620463,1
弱势|同伴,3,0.06930693069306931,1
弱势|同伴,4,0.006600660066006601,1
弱势|同伴,5,0.1716171617161716,1
弱势|同伴,6,0.07920792079207921,1
弱势|观众,0,0.23605899520533666,2
弱势|观众,1,0.18942828851365437,2
弱势|观众,2,0.08488378153012299,2
弱势|观众,3,0.1551360225140713,2
弱势|观众,4,0.06414165103189493,2
弱势|观众,5,0.1101209089013967,2
弱势|观众,6,0.16023035230352303,2
弱势|评价者,0,0.0,1
弱势|评价者,1,0.0,1
弱势|评价者,2,0.0,1
弱势|评价者,3,0.2,1
弱势|评价者,4,0.0,1
弱势|评价者,5,0.2,1
弱势|评价者,6,0.6,1
