帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e59530000000001401d424,,6828824e0000000008016e19,哇塞，这个跑步的姿势很矫健呐[赞R],2026.04.20,河南,156.0,2.0,18,,,,4,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e4f965000000001401a003,69e4d76f000000001401c81e,59a50f6e82ec395fdf9b1c76,看这么多个 这个跑步姿势确实最像人,2026.04.19,广东,116.0,,17,,,,6,7
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4c4c3000000001401cc2a,69e4b7d5000000001401c81d,58cda3fb50c4b406bcfce484,感觉工作人员很开心啊 孩子应该跑的不错,2026.04.19,上海,80.0,,19,弱势|同伴,弱势,同伴,4,7
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e45de8000000001401d809,,54e5aef2e779894b4ffed87e,虽然跑得慢，但架不住戏挺多的[笑哭R][笑哭R],2026.04.19,北京,68.0,2.0,24,中性|评价者,中性,评价者,4,7
69e481e8000000002003ad94,"

",,,2,69e5a398000000001401dc26,69e4a4c50000000014018c1e,5b5ed4de6b58b70ab1faab60,幼儿跑步的时候，也一样一个台阶就废,2026.04.20,北京,28.0,,17,强势|服务者,强势,服务者,4,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dadb42000000000d035e1b,69dac8d7000000000c0319f8,5a72c95cdb2e6075ec6e4db2,哈哈哈哈哈哈哈哈哈哈@@MuMu  像你之前跑步,2026.04.12,北京,22.0,,24,成功|观众,成功,观众,2,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5763c000000001401880e,69e4d76f000000001401c81e,5ed7420d0000000001000895,我也是觉得像女生提供的跑步姿势,2026.04.20,山东,16.0,,15,,,,4,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dafce500000000020289b3,69dafc3a0000000035010a34,65ad2140000000001302f49d,这个跑步动作标准，身体前倾,2026.04.12,浙江,11.0,,13,成功|观众,成功,观众,5,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e59721000000001401ac15,69e51440000000001401c00b,5f2bbc4d000000000100b937,男女孩 但他跑的姿势对比其他的和标准了哈哈哈哈哈,2026.04.20,辽宁,11.0,,24,,,,5,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69daee3b000000000d035292,69dac8d7000000000c0319f8,608840160000000001005fe4,前摆高度不够呢，这个是膝主导跑法,2026.04.12,上海,8.0,,16,成功|观众,成功,观众,4,7
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4b525000000001401b02d,69e4abf1000000001401c014,5a3f21754eacab46d659815f,感觉跑得生不如死 仰头看天哈哈哈哈哈,2026.04.19,广东,7.0,,18,弱势|同伴,弱势,同伴,3,7
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e49edb0000000014019836,69e49d13000000001401dc2a,645511f5000000002a00a37a,章若楠有一部剧跑步姿势就和这个一样，很搞笑，之前就火过一段时间,2026.04.19,湖南,6.0,,31,成功|被超越者,成功,被超越者,9,7
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,1,69e88206000000001401e421,,591622066a6a693a393e7ef2,大哥，看您这个视频好欢乐呀，您边跑边看热闹的这状态真好[偷笑R],2026.04.22,湖南,5.0,1.0,32,成功|被超越者,成功,被超越者,5,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db6a20000000003501f3f1,,61d6ca8a000000001000a915,第四个才是人类跑步的姿势[笑哭R],2026.04.12,山东,5.0,1.0,17,成功|观众,成功,观众,4,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dafdfa000000003501f893,,5bc8164c135a4700015658e1,感觉最后一个跑步姿势相对正确，重心也靠前，是往前冲的那种。别的都是坐姿跑,2026.04.12,河北,5.0,1.0,36,成功|观众,成功,观众,10,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e5e974000000001401bc1c,,59397da782ec39068f15108e,只有这位跑得有人样哈哈哈哈哈哈哈,2026.04.20,浙江,5.0,0.0,16,,,,3,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5aab4000000001401d828,69e51440000000001401c00b,5bc0a8cdf7e8b92dd577c513,这个跑姿其实最像,2026.04.20,广东,5.0,,8,,,,2,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5be23000000001401980e,69e51440000000001401c00b,63f9b2db000000001f03196f,确实最好，荣耀的，获得了最美跑姿奖,2026.04.20,陕西,5.0,,17,,,,6,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dafdc7000000000202afce,,6029c3b50000000001009f0b,总感觉跑姿有问题啊,2026.04.12,上海,4.0,3.0,9,成功|观众,成功,观众,2,7
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e4a0fa000000001401d822,69e49d13000000001401dc2a,568a03ae6a6a69649c8131e4,哈哈哈哈，章跑步就这个姿势,2026.04.19,浙江,4.0,,13,成功|被超越者,成功,被超越者,2,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dadfb30000000035018b3e,,5e7b7300000000000100a575,黑瘦子感觉挺能跑。其他蹲式跑步是最让体育老师烦躁的姿势了,2026.04.12,北京,3.0,0.0,28,成功|观众,成功,观众,8,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e59703000000001401a402,,657c47f30000000020037ec0,最真实奖，跑出了要死要活的气氛了,2026.04.20,日本,3.0,0.0,16,,,,3,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57cbc000000001401cc18,,5ee6442400000000010044c4,没人觉得很神圣嘛哈哈哈哈哈哈 我看到他跑的时候笑飞了 呆萌呆萌的：我要拿第一！～,2026.04.20,韩国,3.0,0.0,40,,,,5,7
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e4941f000000001401cc05,,5af91e306b58b7593f600992,哈哈哈哈哈哈哈跑的打鸡血一样,2026.04.19,江苏,2.0,1.0,14,成功|被超越者,成功,被超越者,2,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db26b20000000016016bc0,,59fcb24911be105efced26bd,第一个叫“liao”，最后一个是正儿八经的“跑”,2026.04.12,北京,2.0,0.0,24,成功|观众,成功,观众,4,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db13e2000000000d037067,,5b2f1ab84eacab431267333e,前面几个有一种脑子挂在屁股上奔跑的感觉……哈哈哈哈哈,2026.04.12,江西,2.0,0.0,26,成功|观众,成功,观众,6,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db12f10000000035026a4b,,5f9734f9000000000101e052,跑步的样子怎么都鬼鬼祟祟的[捂脸R],2026.04.12,广东,2.0,0.0,18,成功|观众,成功,观众,3,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db0374000000000c0320d2,,5b706f726bf5cf000176800a,最后两个选手比较不容易伤膝盖,2026.04.12,北京,2.0,1.0,14,成功|观众,成功,观众,6,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69daf940000000003500c4bd,,61add52a000000001000f4cc,最后那个跑的更自然,2026.04.12,广东,2.0,0.0,9,成功|观众,成功,观众,2,7
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a2e5000000001401b816,,5b16a94b11be100f2c360749,他是怕摔下来，公司要他赔,2026.04.19,广东,4072.0,41.0,12,弱势|同伴,弱势,同伴,2,8
69e2583b00000000230211ea,"

",,2406.0,1,69e30be4000000001401e836,,65644964000000000202b1a8,粉碎性骨折[doge],2026.04.18,天津,774.0,12.0,11,失败|抢救者,失败,抢救者,2,8
69e2583b00000000230211ea,"

",,2406.0,2,69e7ac76000000001401a003,69e7a7150000000014019809,67127050000000001d022e73,就这么摔一下就散架了，在家就没测试过的吧[笑哭R],2026.04.22,广东,307.0,,25,失败|抢救者,失败,抢救者,4,8
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e48661000000001401c030,69e47f9e0000000014018803,5aabfe094eacab0ddad51d13,它冲线的时候48分多  还是摔了一次的[笑哭R],2026.04.19,日本,235.0,,24,成功|被超越者,成功,被超越者,4,8
69e2583b00000000230211ea,"

",,2406.0,1,69e2f2e9000000001401b801,,602771f10000000001000b41,这是面粉做的糖人吗？碎成渣了,2026.04.18,天津,217.0,6.0,14,失败|抢救者,失败,抢救者,3,8
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69e492270000000014018c16,69e48f1d0000000014019819,636f94de000000001f015f2f,粉碎性骨折啊这是,2026.04.19,重庆,88.0,,8,失败|抢救者,失败,抢救者,2,8
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,1,69e42cb3000000001401c41a,,5510028bb4c4d6387ad6a2d9,啥东西，碎一地[doge],2026.04.19,北京,79.0,11.0,13,失败|观众,失败,观众,2,8
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69ddbd8d000000000103e0e0,69dcb1ea000000000d03c735,5dcce86d000000000100badb,不会产生医闹了[笑哭R],2026.04.14,四川,78.0,,12,失败|抢救者,失败,抢救者,2,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e4414a000000001401b002,69e43311000000001401e428,5651a56e62a60c4f801c45c8,这个摔烂直接被扔在路边了,2026.04.19,北京,36.0,,12,弱势|观众,弱势,观众,2,8
69e2583b00000000230211ea,"

",,2406.0,2,69e43d0e0000000014019418,69e3bdb4000000001401d815,5e0032d300000000010054fb,我拼装的玩具车都不会摔一下就碎,2026.04.19,浙江,27.0,,15,失败|抢救者,失败,抢救者,3,8
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,1,69e44aa1000000001401ac32,,60269e1c0000000001000659,摔倒了自己起不来吗,2026.04.19,山东,23.0,2.0,9,失败|观众,失败,观众,2,8
69e481e8000000002003ad94,"

",,,1,69e4a6e7000000001401d831,,5f48ebd5000000000101c73d,他居然像人一样虚的往后仰[doge],2026.04.19,天津,23.0,0.0,18,强势|服务者,强势,服务者,4,8
69e2583b00000000230211ea,"

",,2406.0,2,69e7b5050000000014019c05,69e7a7150000000014019809,602bd274000000000100b972,我好想知道这样会怎么办，负责它的团队会挨骂吗？我感觉真的好可惜，怎么会这样,2026.04.22,福建,17.0,,37,失败|抢救者,失败,抢救者,9,8
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2342000000000100540d,69daef220000000035024590,5eba50fa000000000101d730,这个跑法背着人去医院也给震出脑震荡了,2026.04.12,北京,15.0,,18,成功|观众,成功,观众,6,8
69e2583b00000000230211ea,"

",,2406.0,2,69e2f979000000001401e41a,69e2f5c1000000001401b80c,6752ff7d000000001d02d472,摔了就摔了呗[doge]起步阶段摔几个不是很正常，况且又不是只有这一家,2026.04.18,北京,10.0,,35,失败|抢救者,失败,抢救者,7,8
69e481e8000000002003ad94,"

",,,2,69e6457d0000000014019c1b,69e644ed000000001401a009,63614139000000001e00d892,爱因斯坦婴儿时，站都站不稳，谁能知道他以后会成为一名物理学家呢,2026.04.20,河南,10.0,,31,强势|服务者,强势,服务者,7,8
69e2583b00000000230211ea,"

",,2406.0,1,69e49641000000001401dc34,,62b03f6f000000001b02b008,粉末性骨折[doge],2026.04.19,江苏,8.0,0.0,11,失败|抢救者,失败,抢救者,2,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e43d74000000001401c025,69e43311000000001401e428,5a86f6f84eacab7a876466ef,我想看摔烂的，你发个提示给我[失望R][失望R][失望R],2026.04.19,上海,8.0,,29,弱势|观众,弱势,观众,2,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e43a590000000014019021,,5b35cdb24eacab394a25c93f,感觉它马上要跪下去[失望R],2026.04.19,四川,5.0,2.0,14,弱势|观众,弱势,观众,2,8
69e481e8000000002003ad94,"

",,,2,69e65eae000000001401dc0b,69e65e37000000001401d808,5b6fb0b82c1b7e0001dd60a8,为啥要自杀，它断两条腿都能用手撑着把对面撞死。,2026.04.21,湖北,5.0,,23,强势|服务者,强势,服务者,7,8
69e2583b00000000230211ea,"

",,2406.0,1,69e2f10d000000001401e828,,61c30f7e0000000010004551,比豆腐渣还碎 [偷笑R],2026.04.18,辽宁,4.0,0.0,12,失败|抢救者,失败,抢救者,2,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4efd00000000014018c15,,665eb5f3000000000b032acc,每次以为要摔的时候，他都没摔[捂脸R]意不满离,2026.04.19,浙江,4.0,0.0,23,弱势|观众,弱势,观众,3,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e50f80000000001401dc02,,5fe4c98b00000000010089ea,每一步都以为要倒 哈哈哈,2026.04.20,广东,4.0,1.0,12,弱势|观众,弱势,观众,2,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4f52a000000001401c82f,,5b23fe28e8ac2b4281f62a3a,好怕他一不小心跪地上,2026.04.19,浙江,3.0,2.0,10,弱势|观众,弱势,观众,3,8
69e481e8000000002003ad94,"

",,,1,69e57cce000000001401ac0c,,6300c4da00000000120038f3,站都站不住，玩儿呢！！！,2026.04.20,河北,3.0,13.0,12,强势|服务者,强势,服务者,2,8
69e2583b00000000230211ea,"

",,2406.0,2,69e49380000000001401c41a,69e3bdb4000000001401d815,5fb9a7a8000000000100380f,这一摔堪比苏联�,2026.04.19,北京,3.0,,8,失败|抢救者,失败,抢救者,3,8
69e2583b00000000230211ea,"

",,2406.0,1,69e9d32c000000001401e826,,61ea6c92000000002102b5f7,起步就被绊倒了[偷笑R]真惨,2026.04.23,浙江,2.0,0.0,14,失败|抢救者,失败,抢救者,3,8
69e2583b00000000230211ea,"

",,2406.0,1,69e2f3fa000000001401a812,,64d1db1f000000000e0244f6,终于看见什么叫碎了一地[笑哭R],2026.04.18,四川,2.0,0.0,16,失败|抢救者,失败,抢救者,3,8
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db28bf00000000350266f5,,68019be6000000000d00bbd5,地板都被他弄坏了[捂脸R],2026.04.12,广东,2.0,0.0,13,成功|观众,成功,观众,2,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4ea99000000001401b828,,60223ea0000000000100618e,在等他摔倒，咋还没摔啊，明明每一步都像要绊倒自己[偷笑R],2026.04.19,河北,2.0,0.0,29,弱势|观众,弱势,观众,4,8
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,1,69e4573a000000001401a417,,599fe7ce6a6a6917a03c4e09,您是生命的热烈，它是钢铁的进步[赞R],2026.04.19,北京,3905.0,33.0,19,成功|被超越者,成功,被超越者,4,9
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e4e83d000000001401e024,69e4e1f0000000001401a40f,69594bb2000000003700211e,技术就在无聊中诞生,2026.04.19,广东,877.0,,9,,,,3,9
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc8e9100000000020296bb,,61e6c5900000000010008942,科技服务不了人，还是人在服务科技[捂脸R],2026.04.13,天津,264.0,1.0,21,失败|抢救者,失败,抢救者,7,9
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e58aa4000000001401e01c,69e586020000000014019401,5b39eea46b58b7344489a11a,我感觉是不是综合国力强盛的体现，先进和进步[笑哭R][笑哭R],2026.04.20,福建,79.0,,31,,,,6,9
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e51122000000001401e411,69e4e1f0000000001401a40f,576f948f50c4b46e6022de04,都是每个团队的心血啊，科技在进步，祖国在强大！,2026.04.20,湖南,71.0,,23,,,,7,9
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db194b000000001500437e,69db0fce0000000015005918,62d827ae0000000002001e7e,就是要一点点研发设计呀。谁也没让他们现在就去[笑哭R],2026.04.12,广东,40.0,,27,成功|观众,成功,观众,4,9
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69daf3130000000015005cfe,69daef940000000001007f78,6902a8e0000000003700125f,展示科技进步,2026.04.12,广东,38.0,,6,成功|观众,成功,观众,2,9
69e481e8000000002003ad94,"

",,,2,69e5f953000000001401bc27,69e5f836000000001401bc01,60c366550000000001008de7,比卫浴门帘柜有科技含量点,2026.04.20,北京,30.0,,12,强势|服务者,强势,服务者,4,9
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e50c24000000001401d810,69e4e1f0000000001401a40f,5f81bb04000000000101dbc5,其实就像人类学会走之后就学会跑，这也是一种时代进步,2026.04.20,陕西,29.0,,25,,,,7,9
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e49ce6000000001401b002,,6530acfd000000002b002aff,为科技进步自豪[赞R],2026.04.19,福建,24.0,1.0,11,成功|被超越者,成功,被超越者,2,9
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db24bf00000000150039a2,69db1b05000000003503073f,64c0e6e0000000001403c4a6,人家只是在验证技术,2026.04.12,上海,21.0,,9,成功|观众,成功,观众,4,9
69e481e8000000002003ad94,"

",,,2,69e553d3000000001401c000,69e495250000000014019029,612cdaa50000000001003956,所以爱尔兰发展不了高科技[汗颜R],2026.04.20,德国,21.0,,17,强势|服务者,强势,服务者,4,9
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69e460f5000000001401d838,69e42853000000001401cc00,6121ebd1000000002002f450,就算这个没用，那也是作为科技进步的过程，进步毕竟不是一蹴而就的,2026.04.19,山西,16.0,,31,成功|观众,成功,观众,8,9
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5594d000000001401a003,69e556cc000000001401cc05,5f393cf00000000001001514,科技研发的宗旨就是为人类服务，而且这样更能让大众看到，特别是寻找投资人，没钱怎么研发[失望R],2026.04.20,山东,13.0,,47,,,,13,9
69e481e8000000002003ad94,"

",,,2,69e49fdf000000001401b819,69e493ff000000001401941a,64151b160000000011021e2d,怀特兄弟当年的滑翔器也没实用型，你对科学一无所知,2026.04.19,中国香港,12.0,,24,强势|服务者,强势,服务者,6,9
69e481e8000000002003ad94,"

",,,2,69e5bb90000000001401b815,69e5b2360000000014019001,639c5b730000000026012441,看的长远一点，更好的应用必须要经过这样的阶段来优化,2026.04.20,湖北,12.0,,25,强势|服务者,强势,服务者,9,9
69e481e8000000002003ad94,"

",,,2,69e6dcdb000000001401cc10,69e6ce00000000001401d413,65ff8a04000000000600ffe5,大聪明，时代在进步，但不是一蹴而就的，思想落后的人最后会被淘汰掉[笑哭R],2026.04.21,广西,11.0,,37,强势|服务者,强势,服务者,9,9
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db345800000000150096aa,69db31a90000000014008677,5c31f50c000000000601dfe9,科技进步是一步一步来的，明年这时候，你嘲笑它做不到的，它都能做到的,2026.04.12,重庆,10.0,,33,成功|观众,成功,观众,8,9
69e481e8000000002003ad94,"

",,,1,69e49480000000001401b80b,,5987bf7882ec39790a2fbca1,太先进了，日本的好多东西我们得学一学了,2026.04.19,日本,9.0,11.0,19,强势|服务者,强势,服务者,6,9
69e481e8000000002003ad94,"

",,,2,69e7014e0000000014019001,69e700a5000000001401bc24,62519e16000000001000832a,香港也这么落后了么？,2026.04.21,四川,8.0,,10,强势|服务者,强势,服务者,2,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e452df000000001401cc2a,69e452300000000014018818,566d00d29eb57806bf413bc5,技术革新的契机,2026.04.19,广东,7.0,,7,弱势|观众,弱势,观众,2,9
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5a286000000001401c415,69e586020000000014019401,60f3c60b0000000001000ab9,放心，事物的发展过程就是这样的，过个十几年回头看发现，现在的企业和国家战略真的很有前瞻性[偷笑R],2026.04.20,四川,7.0,,49,,,,14,9
69e481e8000000002003ad94,"

",,,2,69e5ad0b0000000014019812,69e5abe6000000001401bc07,6066a229000000000101e1d9,研发阶段必经之路,2026.04.20,福建,7.0,,8,强势|服务者,强势,服务者,3,9
69e481e8000000002003ad94,"

",,,2,69eaab94000000001401ac03,69eaa968000000001401a005,6454307e00000000100273d7,科技发展进步你这种人是不理解的,2026.04.24,浙江,7.0,,15,强势|服务者,强势,服务者,5,9
69e481e8000000002003ad94,"

",,,2,69e589060000000014019004,69e574d70000000014019810,63cd101f0000000026012f04,这只是发展初期，后续肯定不会这样的呀,2026.04.20,河南,6.0,,18,强势|服务者,强势,服务者,6,9
69e481e8000000002003ad94,"

",,,2,69e69d9e000000001401e000,69e67f9f000000001401b807,61e7d04f000000001000806a,人家还没搞出来1，咱们的100就没法遥遥领先[doge],2026.04.21,江苏,5.0,,28,强势|服务者,强势,服务者,5,9
69e481e8000000002003ad94,"

",,,2,69e6f60b000000002d022b28,69e6e77e0000000014019c03,5f720d88000000000101fa2b,这是过程.不是结果吧.如果人生只想一步就有个结果多半是失败人生.,2026.04.21,中国香港,5.0,,32,强势|服务者,强势,服务者,9,9
69e481e8000000002003ad94,"

",,,2,69e48dcc000000001401c035,69e48d90000000001401dc2c,5b10150411be10610ab53b2c,全身都是高科技啊,2026.04.19,四川,5.0,,8,强势|服务者,强势,服务者,2,9
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e556cc000000001401cc05,,5b6510e8515f3a00010b2f55,无聊！科技是用来干这些事情的！看看国际科研，简直耻辱！,2026.04.20,陕西,4.0,8.0,27,,,,10,9
69e481e8000000002003ad94,"

",,,1,69e600660000000014019412,,565a8c434476080f27f826ae,很多你现在看起来很搞笑的科技，到了未来都会深深的改变每一个人的生活,2026.04.20,广东,4.0,0.0,33,强势|服务者,强势,服务者,9,9
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4a662000000001401a016,69e4a2e5000000001401b816,604d8387000000000100a4db,那也是他的心血和作品，确实跟自己孩子似的,2026.04.19,湖南,4242.0,,20,弱势|同伴,弱势,同伴,5,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e46d59000000001401c42a,,5cb19a9e0000000012003403,果然什么东西小了都可爱[喝奶茶R],2026.04.19,马来西亚,1250.0,27.0,17,中性|观众,中性,观众,3,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e477c1000000001401d809,69e46241000000001401e822,5c66287c00000000110093de,淘气的娃，无力的爷爷，没用的爸,2026.04.19,北京,621.0,,15,中性|观众,中性,观众,4,10
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4af92000000001401d82d,69e4a2e5000000001401b816,5f9199ce000000000101cb9f,[抠鼻R]自己的心血就是自己的孩子,2026.04.19,四川,168.0,,17,弱势|同伴,弱势,同伴,2,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e45a81000000001401a408,69e459f2000000001401bc38,5b4ebd096b58b74393c94505,天呐你不说我还没注意，好可爱哈哈哈哈,2026.04.19,北京,167.0,,18,中性|观众,中性,观众,3,10
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,2,69e79dff000000001401a417,69e79d67000000001401d426,5a3b69814eacab6dcedbb1ba,[哭惹R] 小朋友被别人嘲笑了,2026.04.21,广东,133.0,,15,弱势|观众,弱势,观众,3,10
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e55e88000000001401a404,69e51ef20000000014019c03,6685066c000000000f034a2e,好可爱，还打扮了一下,2026.04.20,日本,111.0,,10,,,,3,10
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e57aa2000000001401e82b,69e51440000000001401c00b,5b5eb9d511be103346ca25b6,哈哈哈哈 正正经经的大女孩,2026.04.20,广东,85.0,,13,,,,2,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e45bb0000000001401c014,69e459f2000000001401bc38,61fcfbcb0000000010005d66,真的诶，好可爱啊，心都化了,2026.04.19,北京,79.0,,13,中性|观众,中性,观众,3,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e45b6f000000001401e41a,69e45492000000001401b835,5cd92ddf0000000012021ce5,孩子太小了，已经很不错了，等长大点再来吧[doge],2026.04.19,湖北,54.0,,26,中性|观众,中性,观众,5,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e45492000000001401b835,,5c60f7bf0000000011007a13,我们在家门口这，都没等来这个小孩[偷笑R][偷笑R],2026.04.19,北京,37.0,31.0,26,中性|观众,中性,观众,2,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e46657000000001401c011,69e461fb000000001401e82b,583042705e87e75bfe1750fa,老的颤颤巍巍 小的跌跌撞撞，只有年轻的要死不活,2026.04.19,北京,31.0,,23,中性|观众,中性,观众,5,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e460fb000000001401ac08,69e451fd000000001401c806,5bb0ae3a1602500001329ff2,@馥欸 这小孩儿好可爱,2026.04.19,湖北,31.0,,11,中性|观众,中性,观众,2,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e491a6000000001401e80f,69e46d59000000001401c42a,5bd62e1a11be1038ffa02104,你确定什么东西小了都可爱[doge],2026.04.19,广东,22.0,,18,中性|观众,中性,观众,3,10
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e55a2f000000001401e407,69e505d8000000001401a409,665711ea0000000003030b07,并不是哈 有个部位小了并不可爱哦[偷笑R],2026.04.20,重庆,21.0,,21,弱势|观众,弱势,观众,3,10
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e56a320000000014019808,69e4c274000000001401dc33,68a8a8cb000000001901c46a,这是孩子长大了[偷笑R]视频里是小学状态,2026.04.20,上海,19.0,,20,弱势|同伴,弱势,同伴,5,10
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e50a8f000000001401cc07,69e505d8000000001401a409,5c6d71e10000000011018b1e,比拉布布还可爱[doge],2026.04.20,湖北,17.0,,13,弱势|观众,弱势,观众,2,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e46538000000001401cc24,,58f52a205e87e7568835fd31,活泼的孩子 带娃的妈，坐沙发的爸,2026.04.19,浙江,16.0,0.0,16,中性|观众,中性,观众,4,10
