post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.34909406800694964,2
失败|抢救者,1,0.16921167688107375,2
失败|抢救者,2,0.14950455352540237,2
失败|抢救者,3,0.13121599175210494,2
失败|抢救者,4,0.059755236076903986,2
失败|抢救者,5,0.05224048723676423,2
失败|抢救者,6,0.0889779865208011,2
失败|服务者,0,0.23036649214659685,1
失败|服务者,1,0.1099476439790576,1
失败|服务者,2,0.09424083769633508,1
失败|服务者,3,0.23036649214659685,1
失败|服务者,4,0.05235602094240838,1
失败|服务者,5,0.24607329842931938,1
失败|服务者,6,0.03664921465968586,1
失败|观众,0,0.18919525776899587,2
失败|观众,1,0.23019579665888268,2
失败|观众,2,0.11455900844260823,2
失败|观众,3,0.15102389078498293,2
失败|观众,4,0.18998113885396084,2
失败|观众,5,0.100547871384947,2
失败|观众,6,0.024497036105622417,2
