topic_id,帖子id,raw_count,share_raw
0,69e481e8000000002003ad94,130,0.22807017543859648
0,69da7e87000000001a03484e,104,0.1824561403508772
0,69e447d2000000001d01aa01,59,0.10350877192982456
0,69e47f8f000000001f007203,50,0.08771929824561403
0,69e4551e000000001f005895,31,0.054385964912280704
1,69e481e8000000002003ad94,120,0.3468208092485549
1,69da7e87000000001a03484e,29,0.0838150289017341
1,69e59e520000000022027a90,26,0.07514450867052024
1,69df625d0000000021005c63,20,0.057803468208092484
1,69e45dbe000000001f00434f,14,0.04046242774566474
2,69e481e8000000002003ad94,118,0.3532934131736527
2,69da7e87000000001a03484e,75,0.2245508982035928
2,69e4426b000000001d01c7ed,35,0.10479041916167664
2,69e42cc100000000220001ad,20,0.059880239520958084
2,69df625d0000000021005c63,20,0.059880239520958084
3,69e481e8000000002003ad94,272,0.8318042813455657
3,69e48b0b000000001a02578c,9,0.027522935779816515
3,69e43b14000000001a02e095,7,0.021406727828746176
3,69e41e24000000001a025f1a,7,0.021406727828746176
3,69da7e87000000001a03484e,5,0.01529051987767584
4,69e481e8000000002003ad94,98,0.3081761006289308
4,69da7e87000000001a03484e,45,0.14150943396226415
4,69e47f8f000000001f007203,43,0.13522012578616352
4,69e40352000000002102fc75,18,0.05660377358490566
4,69e447d2000000001d01aa01,17,0.05345911949685535
5,69e481e8000000002003ad94,53,0.17263843648208468
5,69e47f8f000000001f007203,47,0.15309446254071662
5,69e4426b000000001d01c7ed,35,0.11400651465798045
5,69da7e87000000001a03484e,29,0.09446254071661238
5,69db34bb000000001a0348ae,18,0.05863192182410423
6,69e481e8000000002003ad94,173,0.6947791164658634
6,69da7e87000000001a03484e,39,0.1566265060240964
6,69e4426b000000001d01c7ed,8,0.0321285140562249
6,69e42cc100000000220001ad,5,0.020080321285140562
6,69e48341000000001a02d0c4,4,0.01606425702811245
7,69e481e8000000002003ad94,133,0.5659574468085107
7,69da7e87000000001a03484e,45,0.19148936170212766
7,69e47f8f000000001f007203,10,0.0425531914893617
7,69e45dbe000000001f00434f,7,0.029787234042553193
7,69e447d2000000001d01aa01,5,0.02127659574468085
8,69e4426b000000001d01c7ed,69,0.3039647577092511
8,69e47f8f000000001f007203,29,0.1277533039647577
8,69df625d0000000021005c63,22,0.09691629955947137
8,69da7e87000000001a03484e,19,0.08370044052863436
8,69e59e520000000022027a90,18,0.07929515418502203
9,69e481e8000000002003ad94,78,0.35294117647058826
9,69da7e87000000001a03484e,53,0.2398190045248869
9,69e47f8f000000001f007203,33,0.1493212669683258
9,69e40352000000002102fc75,13,0.058823529411764705
9,69e4b08d000000001d01c1bc,11,0.049773755656108594
10,69e48341000000001a02d0c4,28,0.1686746987951807
10,69e481e8000000002003ad94,26,0.1566265060240964
10,69da7e87000000001a03484e,17,0.10240963855421686
10,69e4426b000000001d01c7ed,16,0.0963855421686747
10,69e47f8f000000001f007203,15,0.09036144578313253
11,69e447d2000000001d01aa01,76,0.4634146341463415
11,69e47f8f000000001f007203,28,0.17073170731707318
11,69e481e8000000002003ad94,13,0.07926829268292683
11,69e48d54000000002102e178,8,0.04878048780487805
11,69e2583b00000000230211ea,7,0.042682926829268296
12,69e481e8000000002003ad94,127,0.8037974683544303
12,69da7e87000000001a03484e,6,0.0379746835443038
12,69e47f8f000000001f007203,5,0.03164556962025317
