post_category,topic,mean_share_post_averaged,n_posts_in_category
中性|观众,0,0.23874195854181557,1
中性|观众,1,0.06075768406004289,1
中性|观众,2,0.05575411007862759,1
中性|观众,3,0.09792709077912795,1
中性|观众,4,0.09578270192994996,1
中性|观众,5,0.06647605432451752,1
中性|观众,6,0.06933523945675482,1
中性|观众,7,0.15654038598999284,1
中性|观众,8,0.03002144388849178,1
中性|观众,9,0.027877055039313797,1
中性|观众,10,0.06504646175839886,1
中性|观众,11,0.035739814152966405,1
中性|评价者,0,0.2508169934640523,2
中性|评价者,1,0.007352941176470588,2
中性|评价者,2,0.022058823529411766,2
中性|评价者,3,0.07026143790849673,2
中性|评价者,4,0.028594771241830064,2
中性|评价者,5,0.0718954248366013,2
中性|评价者,6,0.04330065359477124,2
中性|评价者,7,0.29820261437908496,2
中性|评价者,8,0.0784313725490196,2
中性|评价者,9,0.05637254901960784,2
中性|评价者,10,0.065359477124183,2
中性|评价者,11,0.007352941176470588,2
