robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.38284010921284645,3
失败,1,0.08350010434827564,3
失败,2,0.09788377602481883,3
失败,3,0.1942811595161644,3
失败,4,0.04885666182651488,3
失败,5,0.12747068684153814,3
失败,6,0.06516750222984162,3
