post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.4491544496800698,2
失败|抢救者,1,0.11144284843339583,2
失败|抢救者,2,0.0668050277196921,2
失败|抢救者,3,0.23796771638738057,2
失败|抢救者,4,0.1346299577794618,2
失败|观众,0,0.3116883116883117,1
失败|观众,1,0.07792207792207792,1
失败|观众,2,0.19480519480519481,1
失败|观众,3,0.2727272727272727,1
失败|观众,4,0.14285714285714285,1
