post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|保护者,0,0.38848920863309355,1
弱势|保护者,1,0.31654676258992803,1
弱势|保护者,2,0.16546762589928057,1
弱势|保护者,3,0.03597122302158273,1
弱势|保护者,4,0.007194244604316547,1
弱势|保护者,5,0.007194244604316547,1
弱势|保护者,6,0.07913669064748201,1
弱势|服务者,0,0.21113243761996162,1
弱势|服务者,1,0.07677543186180422,1
弱势|服务者,2,0.0690978886756238,1
弱势|服务者,3,0.564299424184261,1
弱势|服务者,4,0.06525911708253358,1
弱势|服务者,5,0.0,1
弱势|服务者,6,0.013435700575815739,1
弱势|观众,0,0.330324697087444,3
弱势|观众,1,0.24482795744954874,3
弱势|观众,2,0.2131897809911852,3
弱势|观众,3,0.019075768660276927,3
弱势|观众,4,0.0898710938586208,3
弱势|观众,5,0.04026628150414981,3
弱势|观众,6,0.06244442044877452,3
