post_category,topic,mean_share_post_averaged,n_posts_in_category
强势|服务者,0,0.2177580807320354,4
强势|服务者,1,0.1380027986970463,4
强势|服务者,2,0.1797569594049632,4
强势|服务者,3,0.39837465482693457,4
强势|服务者,4,0.06610750633902063,4
强势|被超越者,0,0.336021311179339,2
强势|被超越者,1,0.29636987538378184,2
强势|被超越者,2,0.2471645295286256,2
强势|被超越者,3,0.08319487086870148,2
强势|被超越者,4,0.03724941303955211,2
强势|观众,0,0.2817220448517515,5
强势|观众,1,0.26616616428086814,5
强势|观众,2,0.3041834259231154,5
强势|观众,3,0.12768854819978362,5
强势|观众,4,0.020239816744481352,5
