post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|保护者,0,0.29136690647482016,1
弱势|保护者,1,0.3776978417266187,1
弱势|保护者,2,0.1906474820143885,1
弱势|保护者,3,0.1223021582733813,1
弱势|保护者,4,0.017985611510791366,1
弱势|服务者,0,0.18424962852897475,1
弱势|服务者,1,0.11144130757800892,1
弱势|服务者,2,0.1649331352154532,1
弱势|服务者,3,0.09806835066864784,1
弱势|服务者,4,0.4413075780089153,1
弱势|观众,0,0.2544043071774164,3
弱势|观众,1,0.24565559557156194,3
弱势|观众,2,0.2701837098475754,3
弱势|观众,3,0.21383292711023805,3
弱势|观众,4,0.015923460293208194,3
