robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.07421379531508149,5
失败,1,0.04304524521566322,5
失败,2,0.04594516148374669,5
失败,3,0.00673592217000577,5
失败,4,0.006310514244597845,5
失败,5,0.021941308958993846,5
失败,6,0.10376496226174683,5
失败,7,0.04130428788788918,5
失败,8,0.014300300449818134,5
失败,9,0.008981217068033788,5
失败,10,0.0051405721823728255,5
失败,11,0.03947817455856041,5
失败,12,0.019117268048136217,5
失败,13,0.0325901081769249,5
失败,14,0.012585707432974314,5
失败,15,0.01319418523598588,5
失败,16,0.09222543265951626,5
失败,17,0.012045374239908003,5
失败,18,0.008605084625984947,5
失败,19,0.0003205128205128205,5
失败,20,0.020014428229862314,5
失败,21,0.0021397252265419465,5
失败,22,0.001607717041800643,5
失败,23,0.0,5
失败,24,0.006333149701316904,5
失败,25,0.002459207459207459,5
失败,26,0.011182665137649058,5
失败,27,0.008592835353285514,5
失败,28,0.011448669230019711,5
失败,29,0.006429837579355264,5
失败,30,0.02572573996207437,5
失败,31,0.01229912905957922,5
失败,32,0.0003215434083601286,5
失败,33,0.008666887774604818,5
失败,34,0.00941245249926922,5
失败,35,0.0,5
失败,36,0.012214527166295655,5
失败,37,0.002460238047054767,5
失败,38,0.00909090909090909,5
失败,39,0.002477720564537285,5
失败,40,0.0,5
失败,41,0.0,5
失败,42,0.012826934587384747,5
失败,43,0.007593240093240093,5
失败,44,0.014805194805194804,5
失败,45,0.004937958611592052,5
失败,46,0.0006420562288729491,5
失败,47,0.04070615879297551,5
失败,48,0.011241652238436805,5
失败,49,0.0006430868167202572,5
失败,50,0.008725518854136218,5
失败,51,0.0,5
失败,52,0.021960855329022533,5
失败,53,0.003333333333333333,5
失败,54,0.0003215434083601286,5
失败,55,0.002477720564537285,5
失败,56,0.0024787511523845927,5
失败,57,0.002460238047054767,5
失败,58,0.0016056558661060268,5
失败,59,0.0,5
失败,60,0.0006420562288729491,5
失败,61,0.0,5
失败,62,0.0003215434083601286,5
失败,63,0.0,5
失败,64,0.0024612686349020753,5
失败,65,0.0012841124577458983,5
失败,66,0.0006420562288729491,5
失败,67,0.004279450453083893,5
失败,68,0.014322462103812586,5
失败,69,0.0012851430455932064,5
失败,70,0.0003205128205128205,5
失败,71,0.0015151515151515152,5
失败,72,0.0,5
失败,73,0.002572347266881029,5
失败,74,0.0,5
失败,75,0.0,5
失败,76,0.009411777932678254,5
失败,77,0.0006420562288729491,5
失败,78,0.0,5
失败,79,0.0003215434083601286,5
失败,80,0.0003205128205128205,5
失败,81,0.02130282097323898,5
失败,82,0.012025830546730867,5
失败,83,0.000641025641025641,5
失败,84,0.0006420562288729491,5
失败,85,0.0,5
失败,86,0.02960594871366575,5
失败,87,0.003957907044723765,5
常态,0,0.12516852396276493,8
常态,1,0.03573931508212838,8
常态,2,0.06269710956092608,8
常态,3,0.021172689470386672,8
常态,4,0.05136588013859473,8
常态,5,0.014935139164454327,8
常态,6,0.014868867371555359,8
常态,7,0.014974342330045187,8
常态,8,0.05785770269702865,8
常态,9,0.002167630057803468,8
常态,10,0.03300362933836136,8
常态,11,0.08793460681069935,8
常态,12,0.0553995393003085,8
常态,13,0.002245508982035928,8
常态,14,0.021139801962883224,8
常态,15,0.006839668854707553,8
常态,16,0.004649012448308048,8
常态,17,0.007259210156217902,8
常态,18,0.013885100765758933,8
常态,19,0.0064366183805114364,8
常态,20,0.01118055702877296,8
常态,21,0.017139853882166045,8
常态,22,0.001083815028901734,8
常态,23,0.00395096209071032,8
常态,24,0.006531735402201788,8
常态,25,0.000361271676300578,8
常态,26,0.022379143219665408,8
常态,27,0.010287641067987888,8
常态,28,0.009354170373300054,8
常态,29,0.0021690967042108595,8
常态,30,0.00971397540319324,8
常态,31,0.001083815028901734,8
常态,32,0.0,8
常态,33,0.018257665404468517,8
常态,34,0.0,8
常态,35,0.0006720430107526882,8
常态,36,0.0,8
常态,37,0.0,8
常态,38,0.002092636720951571,8
常态,39,0.002504408739100617,8
常态,40,0.0,8
