robot_status,topic,mean_share_post_averaged,n_posts_in_status
常态,0,0.4053396811724792,8
常态,1,0.1801084080991251,8
常态,2,0.23272736140167133,8
常态,3,0.15641530894769706,8
常态,4,0.025409240379027274,8
