post_category,topic,mean_share_post_averaged,n_posts_in_category
强势|服务者,0,0.15322151224707134,1
强势|服务者,1,0.17784877529286475,1
强势|服务者,2,0.09890841320553781,1
强势|服务者,3,0.11435037273695421,1
强势|服务者,4,0.1312566560170394,1
强势|服务者,5,0.1369808306709265,1
强势|服务者,6,0.18743343982960597,1
成功|服务者,0,0.25,1
成功|服务者,1,0.0,1
成功|服务者,2,0.25,1
成功|服务者,3,0.375,1
成功|服务者,4,0.0,1
成功|服务者,5,0.125,1
成功|服务者,6,0.0,1
成功|被超越者,0,0.2617083190688121,2
成功|被超越者,1,0.06442998972954468,2
成功|被超越者,2,0.1174255391989045,2
成功|被超越者,3,0.14313591235878123,2
成功|被超越者,4,0.137521396781924,2
成功|被超越者,5,0.15864429989729545,2
成功|被超越者,6,0.1171345429647381,2
成功|观众,0,0.26325986921772826,1
成功|观众,1,0.04964882538144829,1
成功|观众,2,0.14555582465488012,1
成功|观众,3,0.16735286994429643,1
成功|观众,4,0.14604020343908936,1
成功|观众,5,0.13635262775490434,1
成功|观众,6,0.09178977960765318,1
