帖子id,topic,count,n_comments,share_within_cell
69da7e87000000001a03484e,0,613,4129,0.14846209736013563
69da7e87000000001a03484e,1,172,4129,0.04165657544199564
69da7e87000000001a03484e,2,357,4129,0.08646161298135141
69da7e87000000001a03484e,3,389,4129,0.09421167352869944
69da7e87000000001a03484e,4,370,4129,0.08961007507871155
69da7e87000000001a03484e,5,405,4129,0.09808670380237346
69da7e87000000001a03484e,6,334,4129,0.08089125696294502
69da7e87000000001a03484e,7,561,4129,0.13586824897069508
69da7e87000000001a03484e,8,443,4129,0.10728990070234924
69da7e87000000001a03484e,9,485,4129,0.11746185517074352
69e44278000000001a0217bb,0,40,230,0.17391304347826086
69e44278000000001a0217bb,1,5,230,0.021739130434782608
69e44278000000001a0217bb,2,21,230,0.09130434782608696
69e44278000000001a0217bb,3,20,230,0.08695652173913043
69e44278000000001a0217bb,4,26,230,0.11304347826086956
69e44278000000001a0217bb,5,38,230,0.16521739130434782
69e44278000000001a0217bb,6,24,230,0.10434782608695652
69e44278000000001a0217bb,7,16,230,0.06956521739130435
69e44278000000001a0217bb,8,22,230,0.09565217391304348
69e44278000000001a0217bb,9,18,230,0.0782608695652174
69e44fbf000000001e00cc6a,0,1,8,0.125
69e44fbf000000001e00cc6a,2,1,8,0.125
69e44fbf000000001e00cc6a,3,5,8,0.625
69e44fbf000000001e00cc6a,7,1,8,0.125
69e4551e000000001f005895,0,37,254,0.14566929133858267
69e4551e000000001f005895,1,28,254,0.11023622047244094
69e4551e000000001f005895,2,9,254,0.03543307086614173
69e4551e000000001f005895,3,31,254,0.1220472440944882
69e4551e000000001f005895,4,9,254,0.03543307086614173
69e4551e000000001f005895,5,29,254,0.1141732283464567
69e4551e000000001f005895,6,28,254,0.11023622047244094
69e4551e000000001f005895,7,25,254,0.0984251968503937
69e4551e000000001f005895,8,35,254,0.1377952755905512
69e4551e000000001f005895,9,23,254,0.09055118110236221
69e481e8000000002003ad94,0,886,7512,0.11794462193823216
69e481e8000000002003ad94,1,1162,7512,0.15468583599574015
69e481e8000000002003ad94,2,601,7512,0.08000532481363153
69e481e8000000002003ad94,3,639,7512,0.08506389776357827
69e481e8000000002003ad94,4,689,7512,0.09171991480298189
69e481e8000000002003ad94,5,614,7512,0.08173588924387647
69e481e8000000002003ad94,6,1091,7512,0.145234291799787
69e481e8000000002003ad94,7,595,7512,0.0792066027689031
69e481e8000000002003ad94,8,583,7512,0.07760915867944622
69e481e8000000002003ad94,9,652,7512,0.08679446219382321
