post_category,topic,mean_share_post_averaged,n_posts_in_category
强势|服务者,0,0.18264110756123536,1
强势|服务者,1,0.14749733759318423,1
强势|服务者,2,0.17625133120340788,1
强势|服务者,3,0.08426517571884984,1
强势|服务者,4,0.18383919062832801,1
强势|服务者,5,0.14337060702875398,1
强势|服务者,6,0.08213525026624068,1
成功|服务者,0,0.0,1
成功|服务者,1,0.125,1
成功|服务者,2,0.25,1
成功|服务者,3,0.125,1
成功|服务者,4,0.25,1
成功|服务者,5,0.125,1
成功|服务者,6,0.125,1
成功|被超越者,0,0.2451044162957891,2
成功|被超越者,1,0.12156795617939062,2
成功|被超越者,2,0.06307771311194796,2
成功|被超越者,3,0.06857240671003081,2
成功|被超越者,4,0.09827114002054091,2
成功|被超越者,5,0.2342690859294762,2
成功|被超越者,6,0.1691372817528244,2
成功|观众,0,0.24146282392831195,1
成功|观众,1,0.10680552191813998,1
成功|观众,2,0.05037539355776217,1
成功|观众,3,0.041898764834100266,1
成功|观众,4,0.15524340033906514,1
成功|观众,5,0.22838459675466213,1
成功|观众,6,0.17582949866795836,1
