post_category,topic,mean_share_post_averaged,n_posts_in_category
强势|服务者,0,0.11794462193823216,1
强势|服务者,1,0.15468583599574015,1
强势|服务者,2,0.08000532481363153,1
强势|服务者,3,0.08506389776357827,1
强势|服务者,4,0.09171991480298189,1
强势|服务者,5,0.08173588924387647,1
强势|服务者,6,0.145234291799787,1
强势|服务者,7,0.0792066027689031,1
强势|服务者,8,0.07760915867944622,1
强势|服务者,9,0.08679446219382321,1
成功|服务者,0,0.125,1
成功|服务者,1,0.0,1
成功|服务者,2,0.125,1
成功|服务者,3,0.625,1
成功|服务者,4,0.0,1
成功|服务者,5,0.0,1
成功|服务者,6,0.0,1
成功|服务者,7,0.125,1
成功|服务者,8,0.0,1
成功|服务者,9,0.0,1
成功|被超越者,0,0.15979116740842175,2
成功|被超越者,1,0.06598767545361178,2
成功|被超越者,2,0.06336870934611434,2
成功|被超越者,3,0.10450188291680931,2
成功|被超越者,4,0.07423827456350565,2
成功|被超越者,5,0.13969530982540226,2
成功|被超越者,6,0.10729202327969872,2
成功|被超越者,7,0.08399520712084903,2
成功|被超越者,8,0.11672372475179733,2
成功|被超越者,9,0.0844060253337898,2
成功|观众,0,0.14846209736013563,1
成功|观众,1,0.04165657544199564,1
成功|观众,2,0.08646161298135141,1
成功|观众,3,0.09421167352869944,1
成功|观众,4,0.08961007507871155,1
成功|观众,5,0.09808670380237346,1
成功|观众,6,0.08089125696294502,1
成功|观众,7,0.13586824897069508,1
成功|观众,8,0.10728990070234924,1
成功|观众,9,0.11746185517074352,1
