robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.3054464104792577,5
失败,1,0.31042115233012446,5
失败,2,0.222518000643932,5
失败,3,0.08534669427531072,5
失败,4,0.0762677422713751,5
常态,0,0.3036952937323689,8
常态,1,0.21690650041017318,8
常态,2,0.3246852992362587,8
常态,3,0.11273603937939417,8
常态,4,0.04197686724180498,8
弱势,0,0.42803019289166216,5
弱势,1,0.16856796482291672,5
弱势,2,0.21880477732186948,5
弱势,3,0.07850106387173082,5
弱势,4,0.10609600109182082,5
强势,0,0.24027058580654598,11
强势,1,0.22319811601255354,11
强势,2,0.20236413410056098,11
强势,3,0.2816032969361797,11
强势,4,0.052563867144159844,11
混合,0,0.3963813151692341,4
混合,1,0.28350184800613915,4
混合,2,0.1907133294202133,4
混合,3,0.08732442758551459,4
混合,4,0.04207907981889889,4
