robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.3475839162445531,18
,1,0.04976596728090005,18
,2,0.08132764207955419,18
,3,0.049260471805866436,18
,4,0.03788615057715391,18
,5,0.030772004260579997,18
,6,0.03908127771559025,18
,7,0.027684636404243814,18
,8,0.021979644420032432,18
,9,0.03598956648650618,18
,10,0.029442758988140243,18
,11,0.019457700644569545,18
,12,0.015293255773489025,18
,13,0.006710055568586649,18
,14,0.029260743650100746,18
,15,0.011117070786830661,18
,16,0.008386233817533398,18
,17,0.01633742662749089,18
,18,0.008767870825526542,18
,19,0.0151868836441422,18
,20,0.01028793058595729,18
,21,0.002865694158842726,18
,22,0.005614934918114803,18
,23,0.005043010817484732,18
,24,0.018283458556288188,18
,25,0.0037334671801542377,18
,26,0.017264789594517046,18
,27,0.006133636076100121,18
,28,0.0006686643857202866,18
,29,0.006359310528534418,18
,30,0.0014413819787022204,18
,31,0.011346450554106458,18
,32,0.005842348348400671,18
,33,0.008593108968360085,18
,34,0.000952291878047186,18
,35,0.004377165755835524,18
,36,0.009901078113443705,18
中性,0,0.2962869591074222,3
中性,1,0.005649717514124294,3
中性,2,0.17742957245730392,3
中性,3,0.026896644706829714,3
中性,4,0.06788156832759866,3
中性,5,0.030932157216918495,3
中性,6,0.03977519332598261,3
中性,7,0.021982923410220467,3
中性,8,0.009982583577588038,3
中性,9,0.05096843065659728,3
中性,10,0.0008071025020177563,3
中性,11,0.031073446327683617,3
中性,12,0.02279002591223822,3
中性,13,0.002421307506053269,3
中性,14,0.0,3
中性,15,0.0020177562550443904,3
中性,16,0.039038273650227266,3
中性,17,0.0012106537530266344,3
中性,18,0.003631961259079903,3
中性,19,0.0310032635014212,3
中性,20,0.026825538422327003,3
中性,21,0.0,3
中性,22,0.005246166263115416,3
中性,23,0.0,3
中性,24,0.00040355125100887816,3
中性,25,0.01529985612520616,3
中性,26,0.00040355125100887816,3
中性,27,0.011702986279257465,3
中性,28,0.0008071025020177563,3
中性,29,0.02730019595783859,3
中性,30,0.0012106537530266344,3
中性,31,0.0,3
中性,32,0.00040355125100887816,3
中性,33,0.002421307506053269,3
中性,34,0.04579244721974427,3
中性,35,0.00040355125100887816,3
中性,36,0.0,3
失败,0,0.3086699653689296,3
失败,1,0.0765845173128835,3
失败,2,0.02606664227111939,3
失败,3,0.03963905196781909,3
失败,4,0.0732508127429611,3
失败,5,0.13920894786247276,3
失败,6,0.012307023265927376,3
失败,7,0.0036529680365296802,3
失败,8,0.0031963470319634705,3
失败,9,0.01791481711294608,3
失败,10,0.01380522807185019,3
失败,11,0.0018264840182648401,3
失败,12,0.00817569036747119,3
失败,13,0.12091759078060449,3
失败,14,0.00045662100456621003,3
失败,15,0.012457108915511855,3
失败,16,0.0,3
失败,17,0.019852141769949986,3
失败,18,0.012913729920078066,3
失败,19,0.0034137856055664276,3
失败,20,0.0,3
失败,21,0.0,3
失败,22,0.00136986301369863,3
失败,23,0.00045662100456621003,3
失败,24,0.00045662100456621003,3
失败,25,0.004087845183735595,3
失败,26,0.00410958904109589,3
失败,27,0.0,3
失败,28,0.05307675581648185,3
失败,29,0.00547945205479452,3
失败,30,0.003174603174603175,3
失败,31,0.026673348925270072,3
失败,32,0.0015873015873015875,3
失败,33,0.0020439225918677975,3
失败,34,0.0,3
失败,35,0.0,3
失败,36,0.003174603174603175,3
弱势,0,0.1850514203571724,4
弱势,1,0.00956957149948587,4
弱势,2,0.01908226370717063,4
弱势,3,0.014310682078738667,4
弱势,4,0.181049740571334,4
弱势,5,0.04075161182616507,4
弱势,6,0.01989888782517226,4
弱势,7,0.01794246179484452,4
弱势,8,0.0022603978300180833,4
弱势,9,0.03596100887612429,4
弱势,10,0.003924301788225839,4
弱势,11,0.09241001252821804,4
弱势,12,0.013391379758654516,4
弱势,13,0.0027124773960217,4
弱势,14,0.009132635121559173,4
弱势,15,0.02631535209020317,4
弱势,16,0.053459332045054306,4
弱势,17,0.01698123869801085,4
弱势,18,0.009394870817525321,4
弱势,19,0.012019997872566747,4
弱势,20,0.038666099351132854,4
弱势,21,0.0,4
弱势,22,0.04995663877365292,4
弱势,23,0.0021008403361344537,4
弱势,24,0.0021008403361344537,4
弱势,25,0.0022603978300180833,4
弱势,26,0.0,4
弱势,27,0.0,4
弱势,28,0.0021008403361344537,4
弱势,29,0.0004520795660036166,4
弱势,30,0.0004520795660036166,4
弱势,31,0.0038369514472455647,4
弱势,32,0.0004520795660036166,4
弱势,33,0.1301931901452564,4
弱势,34,0.0009041591320072332,4
弱势,35,0.0004520795660036166,4
弱势,36,0.0004520795660036166,4
强势,0,0.4193491019028988,1
强势,1,0.2313711541881558,1
强势,2,0.09923528365641117,1
强势,3,0.036635248088209144,1
强势,4,0.007647163435888316,1
强势,5,0.012804552729859506,1
强势,6,0.01618353192246132,1
强势,7,0.008892050506846879,1
强势,8,0.037702294149030764,1
强势,9,0.010670460608216255,1
强势,10,0.0048017072736973145,1
强势,11,0.0014227280810955006,1
强势,12,0.012626711719722569,1
强势,13,0.001244887070958563,1
强势,14,0.0,1
强势,15,0.010136937577805443,1
强势,16,0.0005335230304108127,1
强势,17,0.005690912324382002,1
