帖子id,topic,count,n_comments,share_within_cell
69e40352000000002102fc75,0,146,371,0.3935309973045822
69e40352000000002102fc75,1,225,371,0.6064690026954178
69e429b4000000001b00037a,0,170,242,0.7024793388429752
69e429b4000000001b00037a,1,72,242,0.2975206611570248
69e43a5a000000001d01dcc7,0,26,41,0.6341463414634146
69e43a5a000000001d01dcc7,1,15,41,0.36585365853658536
69e44f3a000000002301079c,0,2,2,1.0
69e46032000000001f002048,0,57,115,0.4956521739130435
69e46032000000001f002048,1,58,115,0.5043478260869565
69e4c771000000002102c3fc,1,3,3,1.0
69e5a09a000000002103ba03,0,14,22,0.6363636363636364
69e5a09a000000002103ba03,1,8,22,0.36363636363636365
69e634590000000022003bb5,0,56,125,0.448
69e634590000000022003bb5,1,69,125,0.552
