post_category,topic,mean_share_post_averaged,n_posts_in_category
中性|观众,0,0.1887062187276626,1
中性|观众,1,0.1887062187276626,1
中性|观众,2,0.3152251608291637,1
中性|观众,3,0.055039313795568263,1
中性|观众,4,0.028591851322373123,1
中性|观众,5,0.01929949964260186,1
中性|观众,6,0.04288777698355969,1
中性|观众,7,0.005718370264474625,1
中性|观众,8,0.14081486776268765,1
中性|观众,9,0.01501072194424589,1
中性|评价者,0,0.19281045751633985,2
中性|评价者,1,0.15032679738562094,2
中性|评价者,2,0.20098039215686275,2
中性|评价者,3,0.1707516339869281,2
中性|评价者,4,0.049019607843137254,2
中性|评价者,5,0.014705882352941176,2
中性|评价者,6,0.0,2
中性|评价者,7,0.049019607843137254,2
中性|评价者,8,0.022058823529411766,2
中性|评价者,9,0.15032679738562094,2
失败|抢救者,0,0.33388126969294674,2
失败|抢救者,1,0.19693801386839271,2
失败|抢救者,2,0.2221891434529677,2
失败|抢救者,3,0.05216031269408058,2
失败|抢救者,4,0.1112206350743845,2
失败|抢救者,5,0.013995168283886113,2
失败|抢救者,6,0.01965306227102053,2
失败|抢救者,7,0.03228503706404873,2
失败|抢救者,8,0.006751867446882461,2
失败|抢救者,9,0.010925490151389973,2
失败|观众,0,0.19480519480519481,1
失败|观众,1,0.23376623376623376,1
失败|观众,2,0.2077922077922078,1
失败|观众,3,0.14285714285714285,1
失败|观众,4,0.05194805194805195,1
失败|观众,5,0.12987012987012986,1
失败|观众,6,0.0,1
失败|观众,7,0.0,1
失败|观众,8,0.0,1
失败|观众,9,0.03896103896103896,1
弱势|同伴,0,0.14521452145214522,1
弱势|同伴,1,0.11221122112211221,1
弱势|同伴,2,0.35313531353135313,1
弱势|同伴,3,0.09570957095709572,1
弱势|同伴,4,0.0924092409240924,1
弱势|同伴,5,0.019801980198019802,1
弱势|同伴,6,0.006600660066006601,1
弱势|同伴,7,0.0429042904290429,1
弱势|同伴,8,0.1254125412541254,1
弱势|同伴,9,0.006600660066006601,1
弱势|观众,0,0.11266155930790078,2
弱势|观众,1,0.22424171357098188,2
弱势|观众,2,0.12059620596205962,2
弱势|观众,3,0.10596466541588492,2
弱势|观众,4,0.0816916823014384,2
弱势|观众,5,0.01721127788200959,2
弱势|观众,6,0.01912653741922035,2
弱势|观众,7,0.007478632478632479,2
弱势|观众,8,0.2890999583072754,2
弱势|观众,9,0.021927767354596624,2
弱势|评价者,0,0.0,1
弱势|评价者,1,0.0,1
弱势|评价者,2,0.8,1
弱势|评价者,3,0.0,1
弱势|评价者,4,0.0,1
弱势|评价者,5,0.0,1
弱势|评价者,6,0.0,1
弱势|评价者,7,0.0,1
弱势|评价者,8,0.2,1
弱势|评价者,9,0.0,1
强势|服务者,0,0.21565495207667731,1
强势|服务者,1,0.06656017039403621,1
强势|服务者,2,0.04645899893503727,1
强势|服务者,3,0.0950479233226837,1
强势|服务者,4,0.09771033013844516,1
强势|服务者,5,0.19528753993610223,1
强势|服务者,6,0.14643237486687966,1
强势|服务者,7,0.056975505857294995,1
强势|服务者,8,0.004259850905218318,1
强势|服务者,9,0.07561235356762513,1
成功|服务者,0,0.0,1
成功|服务者,1,0.0,1
成功|服务者,2,0.0,1
成功|服务者,3,0.75,1
成功|服务者,4,0.0,1
成功|服务者,5,0.0,1
成功|服务者,6,0.0,1
成功|服务者,7,0.0,1
成功|服务者,8,0.0,1
成功|服务者,9,0.25,1
成功|被超越者,0,0.21475522081478948,2
成功|被超越者,1,0.09404313591235879,2
成功|被超越者,2,0.19428277986990755,2
成功|被超越者,3,0.1529784320438206,2
成功|被超越者,4,0.10884970900376584,2
成功|被超越者,5,0.03387538514207463,2
成功|被超越者,6,0.048356727148236904,2
成功|被超越者,7,0.09548099965765149,2
成功|被超越者,8,0.026617596713454296,2
成功|被超越者,9,0.03076001369394043,2
成功|观众,0,0.20513441511261807,1
成功|观众,1,0.17800920319689997,1
成功|观众,2,0.11237587793654638,1
成功|观众,3,0.1612981351416808,1
成功|观众,4,0.1256962945023008,1
成功|观众,5,0.02494550738677646,1
成功|观众,6,0.09639137805764107,1
成功|观众,7,0.07023492371034148,1
成功|观众,8,0.00871881811576653,1
成功|观众,9,0.017195446839428433,1
