robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.2694106641721235,1
,1,0.1314312441534144,1
,2,0.21421889616463985,1
,3,0.08606173994387278,1
,4,0.1038353601496726,1
,5,0.01777362020579981,1
,6,0.01777362020579981,1
,7,0.025257249766136577,1
,8,0.10570626753975679,1
,9,0.02853133769878391,1
中性,0,0.1914423779201141,3
中性,1,0.16311993783296816,3
中性,2,0.23906198171429638,3
中性,3,0.13218086058980816,3
中性,4,0.042210355669549206,3
中性,5,0.016237088116161404,3
中性,6,0.014295925661186563,3
中性,7,0.034585861983583044,3
中性,8,0.061644171607170395,3
中性,9,0.10522143890516257,3
失败,0,0.2875225780636961,3
失败,1,0.20921408716767306,3
失败,2,0.2173901648993811,3
失败,3,0.08239258941510134,3
失败,4,0.09146310736560698,3
失败,5,0.05262015547930069,3
失败,6,0.013102041514013688,3
失败,7,0.021523358042699153,3
失败,8,0.004501244964588307,3
失败,9,0.020270673087939634,3
弱势,0,0.0926344100169867,4
弱势,1,0.14017366206601897,4
弱势,2,0.3485819313638681,4
弱势,3,0.07690972544721639,4
弱势,4,0.0639481513817423,4
弱势,5,0.013556133990509745,4
弱势,6,0.011213433726111824,4
弱势,7,0.014465388846576966,4
弱势,8,0.22590311446716904,4
弱势,9,0.012614048693799961,4
强势,0,0.21565495207667731,1
强势,1,0.06656017039403621,1
强势,2,0.04645899893503727,1
强势,3,0.0950479233226837,1
强势,4,0.09771033013844516,1
强势,5,0.19528753993610223,1
强势,6,0.14643237486687966,1
强势,7,0.056975505857294995,1
强势,8,0.004259850905218318,1
强势,9,0.07561235356762513,1
成功,0,0.15866121418554924,4
成功,1,0.09152386875540439,4
成功,2,0.12523535941909036,4
成功,3,0.3043137498073305,4
成功,4,0.08584892812745812,4
成功,5,0.02317406941773143,4
成功,6,0.04827620808852872,4
成功,7,0.06529923075641111,4
成功,8,0.01548850288566878,4
成功,9,0.08217886855682732,4
