帖子id,topic,count,n_comments,share_within_cell
69db34bb000000001a0348ae,0,120,293,0.40955631399317405
69db34bb000000001a0348ae,1,20,293,0.06825938566552901
69db34bb000000001a0348ae,2,7,293,0.023890784982935155
69db34bb000000001a0348ae,3,20,293,0.06825938566552901
69db34bb000000001a0348ae,4,7,293,0.023890784982935155
69db34bb000000001a0348ae,5,11,293,0.03754266211604096
69db34bb000000001a0348ae,6,13,293,0.04436860068259386
69db34bb000000001a0348ae,7,26,293,0.08873720136518772
69db34bb000000001a0348ae,8,17,293,0.05802047781569966
69db34bb000000001a0348ae,9,52,293,0.17747440273037543
69e2583b00000000230211ea,0,313,1198,0.2612687813021703
69e2583b00000000230211ea,1,87,1198,0.07262103505843072
69e2583b00000000230211ea,2,68,1198,0.05676126878130217
69e2583b00000000230211ea,3,155,1198,0.1293823038397329
69e2583b00000000230211ea,4,45,1198,0.037562604340567615
69e2583b00000000230211ea,5,90,1198,0.07512520868113523
69e2583b00000000230211ea,6,68,1198,0.05676126878130217
69e2583b00000000230211ea,7,116,1198,0.09682804674457429
69e2583b00000000230211ea,8,200,1198,0.1669449081803005
69e2583b00000000230211ea,9,56,1198,0.04674457429048414
69e41e24000000001a025f1a,0,19,77,0.24675324675324675
69e41e24000000001a025f1a,1,4,77,0.05194805194805195
69e41e24000000001a025f1a,2,13,77,0.16883116883116883
69e41e24000000001a025f1a,3,14,77,0.18181818181818182
69e41e24000000001a025f1a,4,2,77,0.025974025974025976
69e41e24000000001a025f1a,5,6,77,0.07792207792207792
69e41e24000000001a025f1a,6,4,77,0.05194805194805195
69e41e24000000001a025f1a,7,8,77,0.1038961038961039
69e41e24000000001a025f1a,8,4,77,0.05194805194805195
69e41e24000000001a025f1a,9,3,77,0.03896103896103896
