post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.33541254764767214,2
失败|抢救者,1,0.07044021036197987,2
失败|抢救者,2,0.040326026882118664,2
失败|抢救者,3,0.09882084475263095,2
失败|抢救者,4,0.030726694661751385,2
失败|抢救者,5,0.056333935398588095,2
失败|抢救者,6,0.050564934731948015,2
失败|抢救者,7,0.092782624054881,2
失败|抢救者,8,0.11248269299800008,2
失败|抢救者,9,0.11210948851042979,2
失败|观众,0,0.24675324675324675,1
失败|观众,1,0.05194805194805195,1
失败|观众,2,0.16883116883116883,1
失败|观众,3,0.18181818181818182,1
失败|观众,4,0.025974025974025976,1
失败|观众,5,0.07792207792207792,1
失败|观众,6,0.05194805194805195,1
失败|观众,7,0.1038961038961039,1
失败|观众,8,0.05194805194805195,1
失败|观众,9,0.03896103896103896,1
