robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.40333240368281703,3
失败,1,0.10026925826295652,3
失败,2,0.10947175008152633,3
失败,3,0.24955423516734462,3
失败,4,0.13737235280535548,3
