post_category,topic,mean_share_post_averaged,n_posts_in_category
强势|服务者,0,0.20380724174653886,1
强势|服务者,1,0.18130990415335463,1
强势|服务者,2,0.1810436634717785,1
强势|服务者,3,0.0878594249201278,1
强势|服务者,4,0.3459797657082002,1
成功|服务者,0,0.0,1
成功|服务者,1,0.25,1
成功|服务者,2,0.25,1
成功|服务者,3,0.125,1
成功|服务者,4,0.375,1
成功|被超越者,0,0.28238616912016434,2
成功|被超越者,1,0.169103046901746,2
成功|被超越者,2,0.06504621704895583,2
成功|被超越者,3,0.07706264977747347,2
成功|被超越者,4,0.4064019171516604,2
成功|观众,0,0.2722208767255994,1
成功|观众,1,0.15354807459433276,1
成功|观众,2,0.05328166626301768,1
成功|观众,3,0.055461370791959314,1
成功|观众,4,0.46548801162509085,1
