robot_status,topic,mean_share_post_averaged,n_posts_in_status
强势,0,0.16919595314164004,1
强势,1,0.10769435569755059,1
强势,2,0.1056975505857295,1
强势,3,0.05417997870074547,1
强势,4,0.1621405750798722,1
强势,5,0.09597976570820022,1
强势,6,0.07002129925452609,1
强势,7,0.07707667731629393,1
强势,8,0.08067092651757188,1
强势,9,0.07734291799787008,1
成功,0,0.17391621490730846,4
成功,1,0.07512546214768843,4
成功,2,0.012033392619019171,4
成功,3,0.0371488886027463,4
成功,4,0.10165073762879423,4
成功,5,0.09782173816035061,4
成功,6,0.10732045006267821,4
成功,7,0.20882522992446031,4
成功,8,0.07342969540849209,4
成功,9,0.11272819053846223,4
