post_category,topic,mean_share_post_averaged,n_posts_in_category
强势|服务者,0,0.17840855230856414,4
强势|服务者,1,0.17695479660988755,4
强势|服务者,2,0.12588973130403558,4
强势|服务者,3,0.06610750633902063,4
强势|服务者,4,0.08376100668062633,4
强势|服务者,5,0.044180721064727674,4
强势|服务者,6,0.32469768569313806,4
强势|被超越者,0,0.24483474805851543,2
强势|被超越者,1,0.2556709409427488,2
强势|被超越者,2,0.25605020769369696,2
强势|被超越者,3,0.03724941303955211,2
强势|被超越者,4,0.03913671663355608,2
强势|被超越者,5,0.13558786346396967,2
强势|被超越者,6,0.03147011016796099,2
强势|观众,0,0.21819096956652811,5
强势|观众,1,0.3007661197499817,5
强势|观众,2,0.24971945834770776,5
强势|观众,3,0.020239816744481352,5
强势|观众,4,0.07078997553946331,5
强势|观众,5,0.081880453238309,5
强势|观众,6,0.058413206813528705,5
