robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.38331464139646493,5
失败,1,0.09696707540550094,5
失败,2,0.06418676766425366,5
失败,3,0.10491640753261963,5
失败,4,0.0057123923300526555,5
失败,5,0.022464706746512242,5
失败,6,0.005637774345342865,5
失败,7,0.03677246969301282,5
失败,8,0.006045924781780955,5
失败,9,0.0020928373864003737,5
失败,10,0.018554055510303938,5
失败,11,0.012528785206054504,5
失败,12,0.010541350667543834,5
失败,13,0.07979927779714051,5
失败,14,0.0002945508100147275,5
失败,15,0.011877720153430488,5
失败,16,0.018044741562075008,5
失败,17,0.0018315956060323962,5
失败,18,0.001524390243902439,5
失败,19,0.012886390339162673,5
失败,20,0.010647880719542776,5
失败,21,0.006087233736843996,5
失败,22,0.0011988577175904307,5
失败,23,0.0005994288587952153,5
失败,24,0.0040769266261936905,5
失败,25,0.01872922486308713,5
失败,26,0.013016810948669133,5
失败,27,0.0018315956060323962,5
失败,28,0.01054680484212795,5
失败,29,0.03666162480595471,5
失败,30,0.0006097560975609756,5
常态,0,0.33666079492632334,8
常态,1,0.018050015347014465,8
常态,2,0.10709836532803767,8
常态,3,0.015098880593557336,8
常态,4,0.03996079195701328,8
常态,5,0.04054008105751265,8
常态,6,0.020448289324475333,8
常态,7,0.15257878585672607,8
常态,8,0.029991303511548436,8
常态,9,0.013597096204112973,8
常态,10,0.05360115713574451,8
常态,11,0.0367125794917057,8
常态,12,0.019823208391997006,8
常态,13,0.0040437001215906775,8
常态,14,0.006347386019026575,8
常态,15,0.013305654451257937,8
常态,16,0.013514593142792613,8
常态,17,0.01605956801648549,8
常态,18,0.0009101941747572816,8
常态,19,0.01866533996388365,8
常态,20,0.00364102366529551,8
常态,21,0.0021377379607741475,8
常态,22,0.0021377379607741475,8
常态,23,0.0,8
常态,24,0.009289759593157651,8
常态,25,0.010755359342489747,8
常态,26,0.00030339805825242716,8
常态,27,0.0,8
常态,28,0.011484780333384702,8
常态,29,0.0016398539677445238,8
常态,30,0.0016025641025641025,8
弱势,0,0.27745343277873397,5
弱势,1,0.10566507120723986,5
弱势,2,0.04060390747137735,5
弱势,3,0.03740851384224878,5
弱势,4,0.008077732174117716,5
弱势,5,0.01779765348440047,5
弱势,6,0.016633398729784275,5
弱势,7,0.043194724953761095,5
弱势,8,0.024447616640387724,5
弱势,9,0.11674955299051686,5
弱势,10,0.0377282209089438,5
弱势,11,0.007429512923488828,5
弱势,12,0.015097395241973555,5
弱势,13,0.0032973799961751767,5
弱势,14,0.051284568176134436,5
弱势,15,0.017935662730843453,5
弱势,16,0.019145563940744664,5
弱势,17,0.03509024843964603,5
弱势,18,0.0,5
弱势,19,0.01646224725742798,5
弱势,20,0.011148021991395486,5
弱势,21,0.02002433978337593,5
弱势,22,0.04443601378541137,5
弱势,23,0.0008571428571428572,5
弱势,24,0.002553451902849493,5
弱势,25,0.0038099945569825084,5
弱势,26,0.006693440428380187,5
弱势,27,0.0015471409447313062,5
弱势,28,0.007074392809332568,5
弱势,29,0.0020859194353170254,5
弱势,30,0.008267737617135208,5
强势,0,0.337832085307551,11
强势,1,0.04169165686105477,11
强势,2,0.08158541791604267,11
强势,3,0.017676825665267026,11
强势,4,0.03189915322583768,11
强势,5,0.027516170389777026,11
强势,6,0.10494715461289085,11
强势,7,0.016224371921778554,11
强势,8,0.02998815012589284,11
强势,9,0.011454943403776795,11
强势,10,0.032300105367383154,11
强势,11,0.04945384819482606,11
强势,12,0.043228076149538136,11
强势,13,0.0033654061069173444,11
强势,14,0.01325442376120029,11
强势,15,0.016816494353228767,11
强势,16,0.017186458227639825,11
强势,17,0.010022968988081277,11
强势,18,0.007935642487718582,11
强势,19,0.012270448916226735,11
强势,20,0.011878513094296482,11
强势,21,0.02497768079111001,11
强势,22,0.005529285201295996,11
强势,23,0.00872589528012087,11
强势,24,0.004765741081975958,11
强势,25,0.007003658132435573,11
强势,26,0.022796576063656652,11
强势,27,0.001439137131935451,11
强势,28,0.0028920587760885436,11
强势,29,0.000595515510267823,11
强势,30,0.002746136954187331,11
混合,0,0.39680634028064693,4
混合,1,0.02516143024125512,4
混合,2,0.04026463038130928,4
混合,3,0.07268089515595834,4
混合,4,0.011886086520896039,4
混合,5,0.045303371993411196,4
混合,6,0.017002599498036244,4
混合,7,0.03713255042659832,4
混合,8,0.02003959045829037,4
混合,9,0.03937054465436027,4
混合,10,0.018241392014039272,4
混合,11,0.009521888454960464,4
混合,12,0.025189301768716175,4
混合,13,0.0238403656028984,4
混合,14,0.028389609971508443,4
混合,15,0.007281770852187078,4
混合,16,0.041283273097498185,4
混合,17,0.014217758008369209,4
混合,18,0.006798154612248883,4
混合,19,0.015494778621896493,4
混合,20,0.017402302014771567,4
混合,21,0.0016868235937994645,4
混合,22,0.012030550544474496,4
混合,23,0.003493665633314619,4
混合,24,0.0031041727402749235,4
混合,25,0.007835064861161,4
混合,26,0.0003869969040247678,4
混合,27,0.03675777526188803,4
混合,28,0.007453696003014298,4
混合,29,0.001423907152936884,4
混合,30,0.01251871267525527,4
