robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.10832943196729508,5
失败,1,0.04978517336341158,5
失败,2,0.06162446572020007,5
失败,3,0.05898738117867175,5
失败,4,0.1694256572693639,5
失败,5,0.09194990960098756,5
失败,6,0.0726538377897017,5
失败,7,0.0672285932555117,5
失败,8,0.08690239146842982,5
失败,9,0.07833526016992604,5
失败,10,0.06638158075203868,5
失败,11,0.08839631746446212,5
常态,0,0.12305303902825149,8
常态,1,0.10730209293376107,8
常态,2,0.07661551727983476,8
常态,3,0.04519162471565706,8
常态,4,0.11566700500796967,8
常态,5,0.06309155655890288,8
常态,6,0.05237043892637765,8
常态,7,0.16292196837085188,8
常态,8,0.05020938468926206,8
常态,9,0.06793430908424679,8
常态,10,0.07449928663182662,8
常态,11,0.06114377677305815,8
弱势,0,0.1197141336240857,5
弱势,1,0.07423402277529494,5
弱势,2,0.07827496215076232,5
弱势,3,0.08133244270296522,5
弱势,4,0.10032975514443374,5
弱势,5,0.09111966720650479,5
弱势,6,0.05313928431928039,5
弱势,7,0.15060081032287553,5
弱势,8,0.06188509579904855,5
弱势,9,0.06569531056664499,5
弱势,10,0.07794755745249186,5
弱势,11,0.045726957935611955,5
强势,0,0.07870595209818526,11
强势,1,0.04399873565806394,11
强势,2,0.09826128177169924,11
强势,3,0.057931634949833485,11
强势,4,0.08842857974018757,11
强势,5,0.07151038726166033,11
强势,6,0.09169547702399532,11
强势,7,0.14231200926941157,11
强势,8,0.05833899425967757,11
强势,9,0.10112605811695699,11
强势,10,0.0615926963371125,11
强势,11,0.10609819351321624,11
混合,0,0.10034429129787219,4
混合,1,0.05704974966917552,4
混合,2,0.060129624145329394,4
混合,3,0.07569890951238818,4
混合,4,0.10720492350741215,4
混合,5,0.06678412901546545,4
混合,6,0.09528478542254273,4
混合,7,0.1196024894305055,4
混合,8,0.09182108074854647,4
混合,9,0.05582633549951298,4
混合,10,0.05645110906071339,4
混合,11,0.11380257269053602,4
