post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.30493728163125033,2
失败|抢救者,1,0.12994253202741662,2
失败|抢救者,2,0.17511884987685433,2
失败|抢救者,3,0.16299902629016555,2
失败|抢救者,4,0.22700231017431316,2
失败|服务者,0,0.2513089005235602,1
失败|服务者,1,0.11518324607329843,1
失败|服务者,2,0.17801047120418848,1
失败|服务者,3,0.16753926701570682,1
失败|服务者,4,0.2879581151832461,1
失败|观众,0,0.2471932818394108,2
失败|观众,1,0.2042392671097539,2
失败|观众,2,0.16494521286150532,2
失败|观众,3,0.1606116400215556,2
失败|观众,4,0.22301059816777438,2
常态|保护者,0,0.4375,1
常态|保护者,1,0.2767857142857143,1
常态|保护者,2,0.09821428571428571,1
常态|保护者,3,0.06919642857142858,1
常态|保护者,4,0.11830357142857142,1
常态|服务者,0,0.2733201581027668,2
常态|服务者,1,0.1432806324110672,2
常态|服务者,2,0.16916996047430832,2
常态|服务者,3,0.2559947299077734,2
常态|服务者,4,0.15823451910408434,2
常态|观众,0,0.15328475617422077,5
常态|观众,1,0.16203353824156091,5
常态|观众,2,0.2660046466740411,5
常态|观众,3,0.23813440980519643,5
常态|观众,4,0.18054264910498075,5
弱势|保护者,0,0.28776978417266186,1
弱势|保护者,1,0.1366906474820144,1
弱势|保护者,2,0.13309352517985612,1
弱势|保护者,3,0.30935251798561153,1
弱势|保护者,4,0.13309352517985612,1
弱势|服务者,0,0.19167904903417535,1
弱势|服务者,1,0.08320950965824665,1
弱势|服务者,2,0.10698365527488855,1
弱势|服务者,3,0.4427934621099554,1
弱势|服务者,4,0.17533432392273401,1
弱势|观众,0,0.18744612996713836,3
弱势|观众,1,0.16414274800829423,3
弱势|观众,2,0.16025125201595788,3
弱势|观众,3,0.2981231280390944,3
弱势|观众,4,0.19003674196951506,3
强势|服务者,0,0.17819142948336192,4
强势|服务者,1,0.12149278567894208,4
强势|服务者,2,0.2149662766689698,4
强势|服务者,3,0.3185738771906974,4
强势|服务者,4,0.1667756309780288,4
强势|被超越者,0,0.23886581181145025,2
强势|被超越者,1,0.16501715730540004,2
强势|被超越者,2,0.1878092830052375,2
强势|被超越者,3,0.1571970381072783,2
强势|被超越者,4,0.25111070977063393,2
强势|观众,0,0.1911798863617986,5
强势|观众,1,0.1800211557859192,5
强势|观众,2,0.20672355967108466,5
强势|观众,3,0.19988975777508988,5
强势|观众,4,0.2221856404061077,5
混合|观众,0,0.2320878055168813,4
混合|观众,1,0.17097858629008497,4
混合|观众,2,0.1404475693152896,4
混合|观众,3,0.2243715753364885,4
混合|观众,4,0.23211446354125553,4
