robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.1391122903991476,5
失败,1,0.07761420083344797,5
失败,2,0.06659639707319878,5
失败,3,0.08602543060349051,5
失败,4,0.18024643034553475,5
失败,5,0.12769655831600932,5
失败,6,0.07985268884705088,5
失败,7,0.07252294268467298,5
失败,8,0.07803068054603934,5
失败,9,0.09230238035140785,5
常态,0,0.1483244347586246,8
常态,1,0.144920926956333,8
常态,2,0.1132271014152495,8
常态,3,0.07578706694421175,8
常态,4,0.09876209340614035,8
常态,5,0.06871462024576522,8
常态,6,0.061065520573939394,8
常态,7,0.10324182574049581,8
常态,8,0.08787912568148759,8
常态,9,0.09807728427775285,8
弱势,0,0.12367672004774785,5
弱势,1,0.1277204670491708,5
弱势,2,0.08299229081195528,5
弱势,3,0.09285913371506907,5
弱势,4,0.09084305971262915,5
弱势,5,0.1033326131496702,5
弱势,6,0.06369894577449509,5
弱势,7,0.15925546696579387,5
弱势,8,0.0710244208523172,5
弱势,9,0.08459688192115149,5
强势,0,0.09994440842117523,11
强势,1,0.08044122121852836,11
强势,2,0.08699093667465457,11
强势,3,0.10192437901510312,11
强势,4,0.10124292926852782,11
强势,5,0.09308696396185426,11
强势,6,0.10964893258580889,11
强势,7,0.1190758206445745,11
强势,8,0.09771765157773311,11
强势,9,0.10992675663204009,11
混合,0,0.1303031243440329,4
混合,1,0.09042835077922247,4
混合,2,0.07026380515485985,4
混合,3,0.11213681251496543,4
混合,4,0.10175700381893503,4
混合,5,0.07791913710948042,4
混合,6,0.0829692994403669,4
混合,7,0.1279444095206571,4
混合,8,0.13913001820541068,4
混合,9,0.06714803911206921,4
