excluded_post_id,robot_status,topic,delta_mean_share
69e43a5a000000001d01dcc7,失败,5,0.0
69e43a5a000000001d01dcc7,失败,6,0.0
69e43a5a000000001d01dcc7,常态,0,-0.003182221830219767
69e43a5a000000001d01dcc7,常态,1,-0.0033159463240877707
69e43a5a000000001d01dcc7,常态,2,0.005197221092936757
69e43a5a000000001d01dcc7,常态,3,0.0014255203824356244
69e43a5a000000001d01dcc7,常态,4,0.0005861101625024012
69e43a5a000000001d01dcc7,常态,5,-0.0018803534207637307
69e43a5a000000001d01dcc7,常态,6,0.0011696699371964436
69e43a5a000000001d01dcc7,弱势,0,0.0
69e43a5a000000001d01dcc7,弱势,1,0.0
69e43a5a000000001d01dcc7,弱势,2,0.0
69e43a5a000000001d01dcc7,弱势,3,0.0
69e43a5a000000001d01dcc7,弱势,4,0.0
69e43a5a000000001d01dcc7,弱势,5,0.0
69e43a5a000000001d01dcc7,弱势,6,0.0
69e43a5a000000001d01dcc7,强势,0,0.0
69e43a5a000000001d01dcc7,强势,1,0.0
69e43a5a000000001d01dcc7,强势,2,0.0
69e43a5a000000001d01dcc7,强势,3,0.0
69e43a5a000000001d01dcc7,强势,4,0.0
69e43a5a000000001d01dcc7,强势,5,0.0
69e43a5a000000001d01dcc7,强势,6,0.0
69e43a5a000000001d01dcc7,混合,0,0.0
69e43a5a000000001d01dcc7,混合,1,0.0
69e43a5a000000001d01dcc7,混合,2,0.0
69e43a5a000000001d01dcc7,混合,3,0.0
