post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.3235599595242187,2
失败|抢救者,1,0.08015350249155163,2
失败|抢救者,2,0.01887087843900949,2
失败|抢救者,3,0.04161177616129217,2
失败|抢救者,4,0.029186474979475727,2
失败|抢救者,5,0.030874238692555893,2
失败|抢救者,6,0.10202187983275102,2
失败|抢救者,7,0.08184890314450999,2
失败|抢救者,8,0.06313076350306432,2
失败|抢救者,9,0.2287416232315711,2
失败|服务者,0,0.16753926701570682,1
失败|服务者,1,0.09947643979057591,1
失败|服务者,2,0.08900523560209424,1
失败|服务者,3,0.015706806282722512,1
失败|服务者,4,0.05235602094240838,1
失败|服务者,5,0.1256544502617801,1
失败|服务者,6,0.08376963350785341,1
失败|服务者,7,0.06806282722513089,1
失败|服务者,8,0.08376963350785341,1
失败|服务者,9,0.21465968586387435,1
失败|观众,0,0.18748877312735765,2
失败|观众,1,0.053192922579486254,2
失败|观众,2,0.05130680797557032,2
失败|观众,3,0.06897790551463984,2
失败|观众,4,0.045513741692114244,2
失败|观众,5,0.08918627627088198,2
失败|观众,6,0.1100458056403808,2
失败|观众,7,0.11961110113166876,2
失败|观众,8,0.07299712592060356,2
失败|观众,9,0.20167954014729655,2
常态|保护者,0,0.40625,1
常态|保护者,1,0.044642857142857144,1
常态|保护者,2,0.022321428571428572,1
常态|保护者,3,0.07142857142857142,1
常态|保护者,4,0.026785714285714284,1
常态|保护者,5,0.024553571428571428,1
常态|保护者,6,0.10267857142857142,1
常态|保护者,7,0.05133928571428571,1
常态|保护者,8,0.05357142857142857,1
常态|保护者,9,0.19642857142857142,1
常态|服务者,0,0.1621212121212121,2
常态|服务者,1,0.0683794466403162,2
常态|服务者,2,0.04881422924901185,2
常态|服务者,3,0.02608695652173913,2
常态|服务者,4,0.043478260869565216,2
常态|服务者,5,0.009420289855072464,2
常态|服务者,6,0.043478260869565216,2
常态|服务者,7,0.19578392621870883,2
常态|服务者,8,0.24440052700922266,2
常态|服务者,9,0.1580368906455863,2
常态|观众,0,0.1387327595386938,5
常态|观众,1,0.027712664998503535,5
常态|观众,2,0.07577794642362899,5
常态|观众,3,0.20844631608501438,5
常态|观众,4,0.03294610756462256,5
常态|观众,5,0.01711843055215449,5
常态|观众,6,0.12751323952026705,5
常态|观众,7,0.09850593028241497,5
常态|观众,8,0.162326454857798,5
常态|观众,9,0.11092015017690222,5
弱势|保护者,0,0.16546762589928057,1
弱势|保护者,1,0.04316546762589928,1
弱势|保护者,2,0.025179856115107913,1
弱势|保护者,3,0.1474820143884892,1
弱势|保护者,4,0.02158273381294964,1
弱势|保护者,5,0.014388489208633094,1
弱势|保护者,6,0.10071942446043165,1
弱势|保护者,7,0.1906474820143885,1
弱势|保护者,8,0.11510791366906475,1
弱势|保护者,9,0.17625899280575538,1
弱势|服务者,0,0.1099554234769688,1
弱势|服务者,1,0.041604754829123326,1
弱势|服务者,2,0.03863298662704309,1
弱势|服务者,3,0.1352154531946508,1
弱势|服务者,4,0.031203566121842496,1
弱势|服务者,5,0.2867756315007429,1
弱势|服务者,6,0.06983655274888559,1
弱势|服务者,7,0.08469539375928678,1
弱势|服务者,8,0.05943536404160475,1
弱势|服务者,9,0.1426448736998514,1
弱势|观众,0,0.1545539427892369,3
弱势|观众,1,0.038947457770987175,3
弱势|观众,2,0.03500794257096778,3
弱势|观众,3,0.2564895048928662,3
弱势|观众,4,0.0265832393563486,3
弱势|观众,5,0.021419476881661754,3
弱势|观众,6,0.11756654176822244,3
弱势|观众,7,0.13296033564941126,3
弱势|观众,8,0.08770393005687123,3
弱势|观众,9,0.12876762826342658,3
强势|服务者,0,0.09394229415490932,4
强势|服务者,1,0.03752941811056623,4
强势|服务者,2,0.05638398752029747,4
强势|服务者,3,0.042412424351947156,4
强势|服务者,4,0.029629604281151647,4
强势|服务者,5,0.05832331653262435,4
强势|服务者,6,0.06865744522252909,4
强势|服务者,7,0.05440400479379927,4
强势|服务者,8,0.36354147128125397,4
强势|服务者,9,0.19517603375092155,4
强势|被超越者,0,0.16520679068087413,2
强势|被超越者,1,0.09358858587682861,2
强势|被超越者,2,0.041845764854614415,2
强势|被超越者,3,0.03997652158208416,2
强势|被超越者,4,0.036066461983023296,2
强势|被超越者,5,0.045412678345674556,2
强势|被超越者,6,0.14409427487809284,2
强势|被超越者,7,0.1036030341340076,2
强势|被超越者,8,0.07196135091204624,2
强势|被超越者,9,0.2582445367527542,2
强势|观众,0,0.16113218159122636,5
强势|观众,1,0.07662854199628776,5
强势|观众,2,0.05731203124010117,5
强势|观众,3,0.10165652389318794,5
强势|观众,4,0.03422525630380513,5
强势|观众,5,0.028143875833597544,5
强势|观众,6,0.1598434395894044,5
强势|观众,7,0.10454477869323123,5
强势|观众,8,0.07038585480460006,5
强势|观众,9,0.20612751605455842,5
混合|观众,0,0.19723117290546086,4
混合|观众,1,0.05890512429238046,4
混合|观众,2,0.03476476645517593,4
混合|观众,3,0.12709059159735933,4
混合|观众,4,0.03454020439089174,4
混合|观众,5,0.03256063521577291,4
混合|观众,6,0.11939485313994427,4
混合|观众,7,0.11834439962894609,4
混合|观众,8,0.08076543634343543,4
混合|观众,9,0.19640281603063298,4
